ID	logFC	logCPM	PValue	FDR	muscle_1	muscle_2	muscle_3	muscle_4	muscle_5	muscle_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_4_normalized	muscle_5_normalized	muscle_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027360996.1	-10.3879602631771	3.81119805263545	4.93676197723093e-44	8.72942936623859e-42	194	620	191	583	296	403	0	2	4	2	4	2	20.8520841298493	57.5397168037154	22.7897576598019	27.6393413713445	18.4571189320824	21.396363625594	0	0.0104575939111225	0.0179776742663652	0.0152003079077905	0.0471978853304037	0.0157943255882022	Up_muscle_Down_gills
XM_027359641.1	-12.3425335118537	3.54281279424077	7.6915252764956e-44	1.34326316742354e-41	172	151	98	512	501	757	0	0	0	0	0	2	18.4874147955365	14.01370522155	11.6931740872282	24.2733152352117	31.2399208951801	40.1911842793416	0	0	0	0	0	0.0157943255882022	Up_muscle_Down_gills
XR_003476379.1	-14.9184136691437	7.10458816328402	1.59776724254355e-43	2.75634334305135e-41	1792	1391	882	7616	5901	9332	0	0	0	0	0	5	192.613065776753	129.093138828981	105.238566785054	361.065564123774	367.95763114263	495.461204352465	0	0	0	0	0	0.0394858139705055	Up_muscle_Down_gills
XM_027365630.1	-14.9690010521121	7.8976662616856	1.65758202904197e-43	2.82507896178648e-41	5573	7442	6177	4786	6321	4038	0	0	0	0	0	9	599.013736369331	690.662213634274	737.027921804168	226.898606866647	394.146786384098	214.388377965629	0	0	0	0	0	0.0710744651469099	Up_muscle_Down_gills
XM_027365728.1	-14.8087739021224	7.87558014206967	2.22435741208309e-43	3.70203165810173e-41	5505	7206	5861	4925	6286	4396	0	0	0	0	0	10	591.70475842691	668.759998850924	699.323401278004	233.488432682456	391.964356780643	233.395569474221	0	0	0	0	0	0.078971627941011	Up_muscle_Down_gills
XM_027380152.1	-12.6830155105305	5.1896543270176	2.22446409542378e-43	3.70203165810173e-41	691	1319	1019	885	526	856	0	4	4	0	0	0	74.2721140913705	122.411107200162	121.585146886587	41.9568046546139	32.7987991833627	45.4473629367456	0	0.020915187822245	0.0179776742663652	0	0	0	Up_muscle_Down_gills
XM_027380274.1	-10.2107962292619	4.29145535214743	2.62656197615075e-43	4.32038903658472e-41	538	505	299	460	821	412	0	3	10	2	0	10	57.8269137209224	46.8670273965746	35.676112776339	21.8080566566355	51.1935629839179	21.8741980489944	0	0.0156863908666838	0.044944185665913	0.0152003079077905	0	0.078971627941011	Up_muscle_Down_gills
XM_027359642.1	-13.6276740078019	3.48070066909284	2.95412101065735e-43	4.80333285250103e-41	173	129	103	450	525	699	0	0	0	0	0	0	18.594899765278	11.9719733349666	12.2897646018827	21.3339684684478	32.7364440518354	37.1118068840948	0	0	0	0	0	0	Up_muscle_Down_gills
XM_027373340.1	-9.87618503490777	10.9091985052264	3.80264189862847e-43	6.11274685204526e-41	41297	63815	49082	40084	41531	44178	10	964	746	446	583	548	4438.80679541437	5922.41456101467	5856.37112805442	1900.33509353169	2589.67096746053	2345.52990633124	1.31388657640498	5.04056026516105	3.35283625067711	3.38966866343729	6.87909178690634	4.3276452111674	Up_muscle_Down_gills
XM_027359306.1	-7.4193056362024	10.013162027121	8.01040147675904e-43	1.27320381224981e-40	16836	27180	17741	35038	24207	51036	58	2242	4153	1008	771	2160	1809.61695056775	2522.46693987901	2116.82246409709	1661.11019377216	1509.43066888149	2709.63973696232	7.62054214314887	11.7229627743683	18.6653203070537	7.66095518552643	9.09739239743532	17.0578716352584	Up_muscle_Down_gills
XM_027373316.1	-9.13628992437662	10.3041884979255	8.2153151554796e-43	1.29126497988238e-40	25599	43316	33670	24641	28590	26486	20	1008	850	439	645	519	2751.50774041244	4019.98447269312	4017.4405256834	1168.20070451338	1782.73321036567	1406.21361535355	2.62777315280995	5.27062733120574	3.82025578160261	3.33646758576002	7.6106590095276	4.09862749013847	Up_muscle_Down_gills
XM_027356275.1	9.27563833608274	9.81779976814707	8.82579907614547e-43	1.37197531572697e-40	35	28	32	86	24	33	5868	496234	710950	147027	141095	185900	3.7619739409522	2.59856785565166	3.81817929378879	4.07715841841446	1.49652315665533	1.75205955246799	770.988643034441	2594.70682844598	3195.30687991809	1117.42783537936	1664.84640767333	1468.08256342339	Down_muscle_Up_gills
XM_027368018.1	-12.1925016456737	3.39166574889284	9.6614957561175e-43	1.48555998876128e-40	354	256	220	291	192	238	0	0	0	0	0	2	38.0496792884879	23.7583346802438	26.2499826447979	13.7959662762629	11.9721852532427	12.636065863254	0	0	0	0	0	0.0157943255882022	Up_muscle_Down_gills
XM_027383345.1	12.4859147611122	2.36279637376039	2.07927106491671e-42	3.16272779401202e-40	0	0	0	0	0	0	54	1650	2705	1252	1016	1425	0	0	0	0	0	0	7.09498751258688	8.62751497667607	12.1574022226295	9.51539275027687	11.9882628739225	11.2534569815941	Down_muscle_Up_gills
XM_027365850.1	-14.6120928812693	8.54982823801823	2.1281375608012e-42	3.20262063139296e-40	6998	7666	5610	15322	13480	15017	0	0	0	0	0	19	752.179818250957	711.450756479487	669.374557442348	726.397921941237	840.547172988079	797.29328180036	0	0	0	0	0	0.150046093087921	Up_muscle_Down_gills
XM_027371539.1	-14.7387340585717	4.59260469164741	3.37096029605065e-42	5.01459706779757e-40	571	831	555	470	711	353	0	0	0	0	0	0	61.3739177223916	77.1217817159475	66.2215471266494	22.2821448448232	44.3344985159142	18.7417279400364	0	0	0	0	0	0	Up_muscle_Down_gills
XM_027373335.1	-10.0349687962294	10.9014962952798	3.40309146407866e-42	5.01459706779757e-40	40772	63973	48521	39833	41730	43952	7	840	648	467	510	485	4382.37718630009	5937.07790820014	5789.43367231019	1888.43548000818	2602.07963863446	2333.53095303252	0.919720603483484	4.39218944267145	2.91238323115116	3.54927189646909	6.01773037962647	3.83012395513903	Up_muscle_Down_gills
XM_027359305.1	-7.33803196983699	10.0587721837119	3.78316809203319e-42	5.51718513710325e-40	17378	27673	18311	35911	24354	54221	69	2403	4483	1023	874	2353	1867.87380416764	2568.22029533744	2184.83378276771	1702.49809260095	1518.596873216	2878.74003013234	9.06581737719434	12.5647990842137	20.1484784340288	7.77495749483486	10.3127379446932	18.5820240545199	Up_muscle_Down_gills
XM_027366311.1	-8.85309724760976	5.90873695196141	3.92237417648987e-42	5.66182705108425e-40	1493	1615	804	2704	1091	2210	0	39	67	18	37	41	160.475059824047	149.881681674194	95.9317547564434	128.193446085962	68.0294484962903	117.334897301645	0	0.203923081266889	0.301126043961617	0.136802771170115	0.436580439306234	0.323783674558145	Up_muscle_Down_gills
XM_027354682.1	-13.2055368987545	3.05755352164499	4.48356778578887e-42	6.40652019169387e-40	134	162	60	579	205	436	0	0	0	0	0	0	14.4029859453598	15.0345711648418	7.15908617585399	27.4497060960694	12.7828019630976	23.148423178062	0	0	0	0	0	0	Up_muscle_Down_gills
XM_027365668.1	-15.226293539556	9.76962488886199	7.4807382416252e-42	1.0582252316603e-39	22836	27827	23238	14982	18420	15185	0	0	2	5	4	18	2454.5267690167	2582.51241854353	2772.71407590825	710.278923542854	1148.58152273297	806.212857703833	0	0	0.0089888371331826	0.0380007697694763	0.0471978853304037	0.14214893029382	Up_muscle_Down_gills
XM_027375142.1	-10.5576700564155	4.77358229285203	8.13963682713169e-42	1.14003269858025e-39	844	788	589	826	560	384	0	0	11	6	4	5	90.7173144618187	73.1311239376254	70.2783626263	39.1596843443063	34.9188736552911	20.3876020650821	0	0	0.0494386042325043	0.0456009237233716	0.0471978853304037	0.0394858139705055	Up_muscle_Down_gills
XM_027356798.1	-10.2881059658441	10.5038380009108	1.33597259229121e-41	1.85281061672074e-39	37732	32002	23680	55264	23563	65367	2	350	508	349	227	501	4055.62287828595	2969.97744702016	2825.45267740371	2620.00096320066	1469.2739641779	3470.51141715683	0.262777315280995	1.83007893444644	2.28316463182838	2.65245372990945	2.67847999250041	3.95647855984465	Up_muscle_Down_gills
XM_027373988.1	-12.1270651757867	7.4740358231878	1.8743706154543e-41	2.57425696371034e-39	4644	7083	3499	5458	1901	3434	0	20	4	10	6	18	499.160199479486	657.344861485026	417.494042155218	258.757333112862	118.537105033408	182.320378884094	0	0.104575939111225	0.0179776742663652	0.0760015395389527	0.0707968279956056	0.14214893029382	Up_muscle_Down_gills
XM_027375613.1	-11.021097557073	4.88403132573503	2.42712119262104e-41	3.30135157604012e-39	418	358	215	1372	1259	2013	0	5	2	7	0	6	44.9287173519434	33.2245461544034	25.6533921301435	65.0448994193563	78.5051105928777	106.875632700548	0	0.0261439847778063	0.0089888371331826	0.0532010776772669	0	0.0473829767646066	Up_muscle_Down_gills
XM_027365807.1	-13.9643360034793	8.61985028115753	2.46547940464499e-41	3.32158777696267e-39	7289	8525	6413	15130	13940	14964	0	0	0	2	3	26	783.457944445731	791.171106051086	765.18699409586	717.295428728032	869.230533490639	794.479367973669	0	0	0	0.0152003079077905	0.0353984139978028	0.205326232646629	Up_muscle_Down_gills
XM_027367225.1	-13.929272956175	8.99852271966701	2.60333256464662e-41	3.47422098674444e-39	10954	8966	10015	18274	16015	20121	0	0	0	4	6	31	1177.3903585483	832.0985497776	1194.97080085296	866.348755094254	998.617431409798	1068.27849258208	0	0	0	0.0304006158155811	0.0707968279956056	0.244812046617134	Up_muscle_Down_gills
XM_027356801.1	-10.7134605105705	10.5188597039395	2.69613049411498e-41	3.56443569810752e-39	38528	32236	23842	56156	23558	65691	2	150	306	337	183	394	4141.18091420018	2991.69404981382	2844.78221007851	2662.28962958701	1468.96218852026	3487.71345639924	0.262777315280995	0.784319543334188	1.37529208137694	2.5612518824627	2.15930325386597	3.11148214087583	Up_muscle_Down_gills
XM_027360043.1	-6.9601164208276	10.7209730151389	3.84297073881872e-41	5.0335800066046e-39	35889	39726	29216	59687	50527	58062	159	2182	7377	4208	2390	4510	3857.52807905238	3686.81095120064	3485.99769522917	2829.69016883609	3150.61773068017	3082.66914349687	20.8907965648391	11.4092349570347	33.155325765744	31.9814478379913	28.2007364849162	35.616204201396	Up_muscle_Down_gills
XM_027373343.1	-9.23817682662613	10.3279721880519	4.67212342535076e-41	6.06347320871669e-39	25629	44212	34196	24603	29817	27047	16	975	789	374	632	542	2754.73228950468	4103.13864407398	4080.20184782505	1166.39916939827	1859.24295674967	1435.99862774551	2.10221852224796	5.09807703167222	3.54609624904054	2.84245757875683	7.45726588220379	4.2802622344028	Up_muscle_Down_gills
XM_027368031.1	-12.0508821402046	6.67370362891188	5.35238704142698e-41	6.8831697352751e-39	2205	2341	1502	4316	3077	3676	0	0	0	2	4	24	237.004358279988	217.258833931448	179.215790602211	204.616462021823	191.866739709519	195.168815602192	0	0	0	0.0152003079077905	0.0471978853304037	0.189531907058426	Up_muscle_Down_gills
XM_027370602.1	-11.9891356900569	5.11848308568756	5.77781849085706e-41	7.36333516861838e-39	473	465	294	2328	777	2428	0	2	0	3	0	6	50.8403906877254	43.1547876027865	35.0795222616845	110.367730210103	48.4499371967164	128.909108890675	0	0.0104575939111225	0	0.0228004618616858	0	0.0473829767646066	Up_muscle_Down_gills
XM_027372676.1	-10.0830988947224	14.1779812578268	6.09917648774899e-41	7.70347773175868e-39	419640	656722	521764	330963	321813	341897	448	3741	8721	3571	2513	3885	45104.9927023194	60947.7385464025	62255.890657638	15690.5649027175	20066.6919421968	18152.2395397015	58.862118622943	19.5609294107546	39.1958243192427	27.14014976936	29.6520714588261	30.6804774550828	Up_muscle_Down_gills
XM_027366304.1	-13.99334028037	3.84725954069266	8.11007869344183e-41	1.01526701944627e-38	162	197	139	578	475	1195	0	0	0	0	0	0	17.4125650981216	18.2827809844063	16.5852163073951	27.4022972772507	29.6186874754701	63.4457928848259	0	0	0	0	0	0	Up_muscle_Down_gills
XM_027353766.1	-11.003694975449	3.84200861009274	1.11236831170549e-40	1.38031246819174e-38	286	512	362	268	364	296	0	5	3	0	0	2	30.7407013460665	47.5166693604875	43.1931532609857	12.7055634434311	22.6972678759392	15.7154432585008	0	0.0261439847778063	0.0134832556997739	0	0	0.0157943255882022	Up_muscle_Down_gills
XM_027373317.1	-9.36701819659198	10.3053194237757	1.13231822688903e-40	1.39284988152802e-38	25833	43610	33388	24033	28783	26748	11	873	779	421	562	432	2776.65922333195	4047.26943517746	3983.79282065688	1139.37614267157	1794.76775075044	1420.12390634588	1.44527523404547	4.56473974220497	3.50115206337462	3.19966481458991	6.63130288892172	3.41157432705168	Up_muscle_Down_gills
XM_027354321.1	-8.1864035801259	2.6941247551836	1.56399294908052e-40	1.90726243600803e-38	113	79	151	222	281	230	0	7	2	12	2	8	12.1458015807885	7.33167359273148	18.0170335425659	10.5247577777676	17.5217919591729	12.2113241535648	0	0.0366015786889288	0.0089888371331826	0.0912018474467432	0.0235989426652019	0.0631773023528088	Up_muscle_Down_gills
XM_027373315.1	-9.53354533277988	10.4679506105158	1.67425640079368e-40	2.02427615774593e-38	29594	49271	37890	26674	30287	29124	12	906	737	388	576	423	3180.9101945297	4572.64417199332	4520.96292005179	1264.58283317195	1888.5498685675	1546.27219412357	1.57666389168597	4.73729004173849	3.31238648357779	2.94885973411136	6.79649548757813	3.34049986190477	Up_muscle_Down_gills
XM_027365647.1	-15.1958195857514	9.68409448225658	2.22217460408534e-40	2.66397304655858e-38	21436	26007	21535	14724	17892	14522	0	0	0	2	10	13	2304.04781137861	2413.60550792617	2569.51534661693	698.047448287611	1115.65801328655	771.01238851334	0	0	0	0.0152003079077905	0.117994713326009	0.102663116323314	Up_muscle_Down_gills
XM_027365226.1	-13.9271875997571	7.04754765568887	2.81000939082109e-40	3.3403691464332e-38	1512	1281	952	7395	5719	9138	0	0	0	0	2	8	162.517274249135	118.884479396064	113.590833990217	350.588215164825	356.60899720466	485.161217892501	0	0	0	0	0.0235989426652019	0.0631773023528088	Up_muscle_Down_gills
XM_027359643.1	-12.3799522974327	3.58386693898927	2.84572944008425e-40	3.35464072161932e-38	186	143	86	485	544	819	0	0	0	0	0	2	19.9922043719174	13.2712572627924	10.2613568520574	22.9932771271048	33.9211915508542	43.482932529433	0	0	0	0	0	0.0157943255882022	Up_muscle_Down_gills
XM_027359304.1	-7.24153458540044	10.1140455764885	4.60024249830573e-40	5.37810168438287e-38	18171	27850	18049	38229	25175	59113	64	2566	4687	1231	1017	2892	1953.10938517264	2584.64695642496	2153.57243979981	1812.39173462286	1569.79043619992	3138.46958560729	8.40887408899185	13.4170929879702	21.0653398216134	9.35578951724507	12.0000623452551	22.8385948005404	Up_muscle_Down_gills
XM_027367206.1	-13.4102835037796	6.18176583980277	5.57784684942036e-40	6.4149773603171e-38	980	522	1020	3150	3420	4390	0	0	0	0	0	8	105.335270346662	48.4447293089346	121.704464989518	149.337779279134	213.254549823385	233.077013191954	0	0	0	0	0	0.0631773023528088	Up_muscle_Down_gills
XM_027375614.1	-11.2900757431482	4.93470647902239	5.53300542942088e-40	6.4149773603171e-38	404	355	229	1499	1365	2016	0	1	4	8	0	4	43.4239277755625	32.9461281698693	27.323845571176	71.0658194093404	85.1147545347721	107.034910841681	0	0.00522879695556125	0.0179776742663652	0.0608012316311621	0	0.0315886511764044	Up_muscle_Down_gills
XM_027363208.1	-6.01333187024597	6.70859189291978	8.75134891611707e-40	9.98359530382194e-38	2031	2166	1410	5084	3070	4077	10	628	925	428	292	426	218.301973544969	201.017784833625	168.238525132569	241.026434874641	191.430253788828	216.458993800364	1.31388657640498	3.28368448809247	4.15733717409695	3.25286589226717	3.44544562911947	3.36419135028707	Up_muscle_Down_gills
XM_027363209.1	-5.97018795561665	6.64704614855747	1.14056478860948e-39	1.29075435997358e-37	1957	2199	1393	4838	2734	3839	11	610	957	375	247	492	210.348085784099	204.0803826635	166.210117382743	229.363865445223	170.478929595653	203.82292793711	1.44527523404547	3.18956614289236	4.30115856822787	2.85005773271072	2.91446941915243	3.88540409469774	Up_muscle_Down_gills
XM_027373330.1	-9.98570654346904	10.9124539765876	1.18586780770791e-39	1.33137190538382e-37	40974	63703	49466	41054	41194	44709	7	878	646	394	604	510	4404.08915018787	5912.02028959207	5902.18927957989	1946.3216477859	2568.65728813582	2373.72213731187	0.919720603483484	4.59088372698278	2.90339439401798	2.99446065783473	7.12688068489096	4.02755302499156	Up_muscle_Down_gills
XM_027363213.1	-5.93717029713784	6.67878707995214	2.01889480212346e-39	2.24876266699515e-37	2089	2061	1312	5106	2963	3974	12	749	971	406	239	467	224.536101789975	191.273155374931	156.545351045341	242.069428888654	184.758254715406	210.990444288115	1.57666389168597	3.91636891971538	4.36408042816015	3.08566250528148	2.82007364849162	3.68797502484521	Up_muscle_Down_gills
XM_027381865.1	-6.78304896742442	9.52875318968789	2.25377366689553e-39	2.49077205405501e-37	21908	16059	14688	22336	15519	21856	68	1778	3405	2411	1211	1702	2354.78071709659	1490.37147121107	1752.54429584906	1058.92337713611	967.689286172255	1160.39435087092	8.93442871955384	9.29680098698791	15.3034952192434	18.3239711828415	14.2891597837797	13.4409710755601	Up_muscle_Down_gills
XM_027365860.1	-6.04285638012181	8.66504927184982	2.37431135104807e-39	2.60364405983922e-37	7581	10943	7186	16716	8829	14465	52	2366	3418	2043	883	1519	814.843555610246	1015.57600158558	857.419887661446	792.485815374606	550.533456254581	767.986103831804	6.83221019730588	12.3713335968579	15.3619226606091	15.527114527808	10.4189331866866	11.9957902842396	Up_muscle_Down_gills
XM_027362461.1	-10.2325515850121	3.91723348567576	2.52807068907208e-39	2.75092984366259e-37	146	242	155	849	794	656	0	7	2	0	0	9	15.6928055822577	22.4590507524179	18.4943059542895	40.2500871771381	49.5099744326806	34.8288201945153	0	0.0366015786889288	0.0089888371331826	0	0	0.0710744651469099	Up_muscle_Down_gills
XM_027375632.1	-11.1970173037933	3.01919117143732	3.07463531911517e-39	3.320136734672e-37	119	137	58	301	488	381	0	0	2	0	0	2	12.7907113992375	12.7144212937242	6.92044996999219	14.2700544644506	30.4293041853251	20.2283239239487	0	0	0.0089888371331826	0	0	0.0157943255882022	Up_muscle_Down_gills
XM_027350813.1	-7.19700788662327	8.30051586712608	9.62870766907774e-39	1.03187650520283e-36	6031	9321	6002	10727	9229	8382	12	831	1103	465	291	947	648.241852510934	865.044677947469	716.14725379126	508.554399468976	575.475508865503	445.023126326871	1.57666389168597	4.3451302700714	4.95734367895021	3.5340715885613	3.43364615778687	7.47861316601374	Up_muscle_Down_gills
XM_027367205.1	-13.4296466053	6.20306555243738	1.07549196624756e-38	1.14390295898782e-36	949	503	1022	3226	3761	4257	0	0	0	0	0	8	102.003236284675	46.6814154068852	121.94310119538	152.940849509361	234.517649674196	226.015682268371	0	0	0	0	0	0.0631773023528088	Up_muscle_Down_gills
XM_027362623.1	-13.3374508460019	8.52428161508379	1.24582310148494e-38	1.31518011892582e-36	8837	11674	8123	8422	9099	8461	0	4	14	0	4	30	949.844677605559	1083.41718381705	969.220950107699	399.277072091704	567.369341766953	449.217450710052	0	0.020915187822245	0.0629218599322782	0	0.0471978853304037	0.236914883823033	Up_muscle_Down_gills
