ID	gills_mean	gills_wssv_mean	theta	prob	log2FC	lminusProb	log2FC_SigInv	gills_1	gills_2	gills_3	gills_wssv_1	gills_wssv_2	gills_wssv_3	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_wssv_1_normalized	gills_wssv_2_normalized	gills_wssv_3_normalized	Expression
XM_027380761.1	1177.89964500544	22850.2826720654	-5.74942163243995	1	-4.27792347800312	0	4.27792347800312	3891	7433	5930	1321	4413	3696	1096.77745219798	1442.56950143103	994.351981387327	18953.3293516278	26600.396342385	22997.1223221833	Down_gills_Up_gills_wssv
XM_027380834.1	1618.34676577358	9065.50177642916	-3.31331119291209	1	-2.48586610600778	0	2.48586610600778	3619	11704	9324	512	1495	1742	1020.10732446787	2271.46958761587	1563.463385237	7346.02924150904	9011.46443051564	10839.0116572628	Down_gills_Up_gills_wssv
XM_027380909.1	748.561423286197	9860.96870530821	-3.88610163712208	1	-3.71953677187461	0	3.71953677187461	2536	4628	3773	853	1648	1191	714.836190895418	898.185342744895	632.662736218277	12238.599498061	9933.7079474848	7410.59867037886	Down_gills_Up_gills_wssv
XM_027380937.1	12267.7122757668	78960.6823012212	-3.37799850416109	1	-2.68626822075064	2.22044604925031e-16	2.68626822075064	20199	100549	69151	7154	11897	10049	5693.6026103693	19514.1828063216	11595.3514106096	102643.541394054	71711.9681136084	62526.537396001	Down_gills_Up_gills_wssv
XM_027380944.1	98.3792440049718	224860.487391566	-5.65900125201705	1	-11.1583885830528	2.22044604925031e-16	11.1583885830528	261	663	554	19458	47696	17342	73.5694975645521	128.672619325814	92.8956151245496	279177.806604068	287498.867878177	107904.787692452	Down_gills_Up_gills_wssv
XM_027381021.1	308.519155735689	3533.49499007997	-2.75639322149531	0.999999999999999	-3.51766389031687	6.66133814775094e-16	3.51766389031687	621	2324	1786	302	407	613	175.044666619107	451.033434861525	299.479365726436	4333.00943542135	2453.28830984606	3814.18722497249	Down_gills_Up_gills_wssv
XM_027381036.1	120.29223028124	6.82422121002212	1.14506605880014	0.989276030225499	4.13973523811707	0.0107239697745007	-4.13973523811707	745	418	416	1	0	0	209.997224849009	81.123913843424	69.7555521512863	14.3477133623223	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027381124.1	863.715919607261	5764.63479081569	-3.01289554857662	1	-2.7386004250841	0	2.7386004250841	2396	5826	4682	375	778	1161	675.37362515198	1130.68880873633	785.085324933468	5380.39251087088	4689.57814511115	7223.93371646503	Down_gills_Up_gills_wssv
XM_027381158.1	563.135071938708	8548.19982178721	-5.07299947434613	0.999999999999998	-3.92406772311708	2.22044604925031e-15	3.92406772311708	1161	4240	3216	646	1220	1450	327.257420200939	822.883719368702	539.264076246483	9268.62283206024	7353.83719413317	9022.13943916822	Down_gills_Up_gills_wssv
XM_027381164.1	110.877229578849	1087.04518515764	-1.76030971717743	0.99489132724233	-3.29337688963363	0.00510867275767013	3.29337688963363	474	406	717	82	255	88	133.608972588497	78.7949976565314	120.22771849152	1176.51249571043	1537.07252828193	547.550531480554	Down_gills_Up_gills_wssv
XM_027381165.1	104.101117929977	1144.82574719784	-1.77810477841119	0.996208373499675	-3.45907055706783	0.0037916265003255	3.45907055706783	494	318	664	75	287	101	139.246481980417	61.7162789526527	111.340592856861	1076.07850217418	1729.9600612428	628.438678176545	Down_gills_Up_gills_wssv
XM_027381166.1	95.9939614191703	1240.96908394704	-1.99222701134789	0.996904480602274	-3.69237970932911	0.00309551939772645	3.69237970932911	405	347	635	78	305	123	114.159565186374	67.3444930709764	106.477826000161	1119.12164226114	1838.45929853329	765.326311046683	Down_gills_Up_gills_wssv
XM_027381209.1	130.559965950605	1718.99652527512	-2.04933806501556	0.996869042511425	-3.71878213731408	0.00313095748857461	3.71878213731408	575	853	382	100	185	419	162.078395017691	165.547125618279	64.0543772158447	1434.77133623223	1115.13104993003	2607.08718966309	Down_gills_Up_gills_wssv
XM_027381226.1	1012.67886383487	19602.4171674211	-2.8932404486062	1	-4.27478291273031	0	4.27478291273031	1388	10734	3361	1592	1688	4145	391.243151799227	2083.21552917539	563.577910529984	22841.5596728172	10174.8173636859	25790.8744657602	Down_gills_Up_gills_wssv
XM_027381253.1	308.510400694351	6462.44409460508	-1.95737065107792	0.992510580721713	-4.38868886265768	0.00748941927828739	4.38868886265768	699	3110	745	274	479	2020	197.030953247594	603.577445102987	124.922803732472	3931.27346127632	2887.28525900802	12568.7735635309	Down_gills_Up_gills_wssv
XM_027381294.1	103.201501764553	519.877554793655	-1.2886864227472	0.998465031540696	-2.33270790493176	0.00153496845930368	2.33270790493176	326	644	553	33	110	68	91.8914030882911	124.985168696567	92.7279335088013	473.474540956637	663.05089455299	423.107228871337	Down_gills_Up_gills_wssv
XM_027381295.1	95.9175186035114	572.738613314518	-1.44731861689398	0.991435515843521	-2.5780106297487	0.00856448415647892	2.5780106297487	329	629	435	35	114	85	92.7370294970791	122.074023462951	72.9415028505037	502.169967681282	687.161836173099	528.884036089171	Down_gills_Up_gills_wssv
XM_027381296.1	126.150836758836	518.97007810277	-1.24828109281547	0.991558495816029	-2.04050158476937	0.00844150418397094	2.04050158476937	385	780	707	33	92	85	108.522055794454	151.379552148016	118.550902334037	473.474540956637	554.551657262501	528.884036089171	Down_gills_Up_gills_wssv
XM_027381364.1	623.385309041221	14989.5039404301	-2.6946274847947	0.999999999999998	-4.58768467338714	1.66533453693773e-15	4.58768467338714	1003	1823	7357	1058	1200	3625	282.721096004773	353.801184058761	1233.63364706013	15179.880737337	7233.28248603262	22555.3485979205	Down_gills_Up_gills_wssv
XM_027381383.1	5.24882466777049	530.84519246183	-1.92853939868562	0.991046962196924	-6.66015298028352	0.00895303780307632	6.66015298028352	9	24	51	13	33	194	2.53687922636387	4.65783237378511	8.55176240316251	186.520273710191	198.915268365897	1207.1000353094	Down_gills_Up_gills_wssv
XM_027381393.1	55.1087010846436	425.39257275858	-1.03407506048696	0.976787184424429	-2.94844281616994	0.0232128155755705	2.94844281616994	409	117	163	13	60	117	115.287067064758	22.7069328222024	27.3321033669704	186.520273710191	361.664124301631	727.993320263918	Down_gills_Up_gills_wssv
XM_027381418.1	34.6723923532742	275.067510367764	-1.28164849173462	0.998772540504388	-2.98792645631145	0.00122745949561243	2.98792645631145	153	166	171	24	55	24	43.1269468481857	32.2166739186803	28.6735562929566	344.345120695736	331.525447276495	149.33196313106	Down_gills_Up_gills_wssv
XM_027381456.1	87.641924149257	3212.52402756242	-2.66165248580435	0.999999999999999	-5.19594227596466	6.66133814775094e-16	5.19594227596466	221	594	509	208	247	830	62.2944787807127	115.281351251181	85.3499424158768	2984.32437936305	1488.85064504171	5164.3970582825	Down_gills_Up_gills_wssv
XM_027381501.1	14169.6665321179	4367.60052349312	2.57124747646533	0.999999998792711	1.69789299306797	1.20728882446741e-09	-1.69789299306797	40058	71400	103533	254	1052	501	11291.367561076	13857.0513120107	17360.5807232671	3644.31919402988	6341.1776460886	3117.30473036088	Up_gills_Down_gills_wssv
XM_027381520.1	17.287170182459	172.545685764847	-1.17096828829942	0.990638388230484	-3.31920476995235	0.00936161176951589	3.31920476995235	67	55	133	4	33	42	18.885656462931	10.6741991899242	22.3016548945218	57.3908534492894	198.915268365897	261.330935479355	Down_gills_Up_gills_wssv
XM_027381537.1	67.0230604426788	7.54401821486548	1.0057773835685	0.993556166862659	3.15125250067056	0.00644383313734131	-3.15125250067056	344	323	247	0	0	2	96.9651615410189	62.6866606971913	41.4173590898263	7.17385668116117	3.01386770251359	12.4443302609217	Up_gills_Down_gills_wssv
XM_027381570.1	155.709163013674	2125.25023281925	-2.15497511955608	0.99999999999998	-3.77070696787049	2.04281036531029e-14	3.77070696787049	102	1368	1031	86	436	404	28.7512978987905	265.496445305751	172.879745836481	1233.90334915972	2628.09263659185	2513.75471270618	Down_gills_Up_gills_wssv
XM_027381615.1	1040.72516394937	7173.33241184389	-2.40861645172505	1	-2.78505435657393	4.44089209850063e-16	2.78505435657393	1306	7174	8121	345	1662	1053	368.129363292357	1392.30372706393	1361.74240149182	4949.96111000121	10018.0962431552	6551.93988237526	Down_gills_Up_gills_wssv
XM_027381628.1	47.6803147320513	4.43293564963506	1.06834733405472	0.995775404983538	3.42705943389114	0.00422459501646211	-3.42705943389114	79	243	439	0	0	0	22.2681620980828	47.1605527845742	73.6122293134969	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027381661.1	61.585129325179	626.278703312921	-1.70587842212823	0.998709252800724	-3.34615088352689	0.00129074719927647	3.34615088352689	267	235	381	30	103	133	75.260750382128	45.6079419933125	63.8866956000964	430.43140086967	620.8567467178	827.547962351292	Down_gills_Up_gills_wssv
XM_027381662.1	519.092893615325	5854.9555097202	-3.32023754369534	1	-3.49559356563059	0	3.49559356563059	543	4106	3622	311	1126	1015	153.05837999062	796.877488615069	607.342812240286	4462.13885568225	6787.23006606061	6315.49760741775	Down_gills_Up_gills_wssv
XM_027381669.1	0.107272239041997	177.352014668969	-3.96742993996799	1	-10.6911232339585	3.33066907387547e-16	10.6911232339585	0	0	0	8	30	38	0.140937734797993	0.0970381744538564	0.0838408078741422	114.781706898579	180.832062150816	236.442274957512	Down_gills_Up_gills_wssv
XM_027381693.1	519.486946852992	79.857651601909	1.24425979678644	0.985033550068492	2.7015849470524	0.0149664499315076	-2.7015849470524	2347	2972	1909	9	8	10	661.561727141777	576.794908953723	320.104204463475	129.129420260901	48.2218832402175	62.2216513046084	Up_gills_Down_gills_wssv
XM_027381703.1	562.171700676996	50.6573836604199	1.34479376220402	0.986941693825271	3.47216635916221	0.0130583061747294	-3.47216635916221	3479	1503	2470	2	6	14	980.644758724432	291.696752408292	414.173590898263	28.6954267246447	36.1664124301631	87.1103118264517	Up_gills_Down_gills_wssv
XM_027381734.1	25.564162117144	4.43293564963506	0.833351025555994	0.994055625516578	2.52778841648774	0.00594437448342167	-2.52778841648774	58	158	177	0	0	0	16.3487772365671	30.6640631274186	29.6796459874463	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027381835.1	198.480946823936	10470.7108525475	-3.80365219954145	1	-5.72121505685955	4.44089209850063e-16	5.72121505685955	295	1246	1613	855	1028	2081	83.1532635308156	241.81913073901	270.470446201983	12267.2949247856	6196.51199636795	12948.325636489	Down_gills_Up_gills_wssv
XM_027381858.1	1732.1476627122	383.05882334626	1.59937160148313	0.999999999999948	2.17692406499994	5.21804821573824e-14	-2.17692406499994	5580	11231	8611	9	66	100	1572.8651203456	2179.67147458252	1443.90639320848	129.129420260901	397.830536731794	622.216513046084	Up_gills_Down_gills_wssv
XM_027381873.1	17.0193212656509	112.670967188616	-0.959023653413445	0.98357864127784	-2.7268704045749	0.0164213587221598	2.7268704045749	66	67	116	3	19	29	18.603780993335	13.0031153768168	19.451067426801	43.043140086967	114.526972695517	180.442788783364	Down_gills_Up_gills_wssv
XM_027381876.1	23.3225471324631	177.870493936792	-1.07235976967524	0.983588974086424	-2.93102994510388	0.0164110259135758	2.93102994510388	112	127	82	8	22	46	31.5700525947503	24.6476963112795	13.7498924913593	114.781706898579	132.610178910598	286.219596001199	Down_gills_Up_gills_wssv
XM_027381887.1	20.3109003395235	99.3804518266773	-0.89003130595554	0.972518663108297	-2.2907079083304	0.0274813368917027	2.2907079083304	68	64	175	8	17	13	19.167531932527	12.4208863300936	29.3442827559498	114.781706898579	102.471501885462	80.8881466959909	Down_gills_Up_gills_wssv
XM_027381889.1	16.4061964890077	162.546975656497	-1.4025289054423	0.996332661407703	-3.30854399629846	0.0036673385922974	3.30854399629846	72	73	88	10	22	34	20.2950338109109	14.167573470263	14.755982185849	143.477133623223	132.610178910598	211.553614435669	Down_gills_Up_gills_wssv
XM_027381934.1	4.27986254938916	616.146993041199	-2.31355097586014	1	-7.16956629856027	0	7.16956629856027	34	9	9	41	143	64	9.58376596626349	1.74668714016942	1.50913454173456	588.256247855216	861.966162918888	398.218568349494	Down_gills_Up_gills_wssv
XM_027381945.1	879.014750955736	6093.81292896786	-2.41823885354245	1	-2.79338593120973	4.44089209850063e-16	2.79338593120973	2398	5104	5788	286	908	1399	675.937376091172	990.565684824966	970.54119195107	4103.44602162419	5473.18374776468	8704.80901751471	Down_gills_Up_gills_wssv
XM_027381946.1	1304.75817607567	6340.23984075929	-2.21598269882248	0.999999999999999	-2.28075497373439	7.7715611723761e-16	2.28075497373439	3149	8087	8690	300	987	1409	887.625853757757	1569.49543361667	1457.15324085259	4304.3140086967	5949.37484476183	8767.03066881932	Down_gills_Up_gills_wssv
XM_027381949.1	235.107945132904	976.95819285586	-1.12255440826899	0.992231598374313	-2.05497353240475	0.00776840162568726	2.05497353240475	553	1542	1492	37	265	129	155.87713468658	299.265730015693	250.18097069644	530.865394405927	1597.3498823322	802.659301829448	Down_gills_Up_gills_wssv
XM_027381957.1	406.714420241276	2697.20636207056	-1.72013590767898	0.999562202058854	-2.7293778575423	0.000437797941145734	2.7293778575423	1496	2908	1396	74	646	504	421.685702515594	564.374022623629	234.083535584605	1061.73078881185	3893.91707164756	3135.97122575226	Down_gills_Up_gills_wssv
XM_027382025.1	327.604640432534	1190.56463575804	-1.15172295505961	0.988297172863466	-1.86161824902545	0.0117028271365338	1.86161824902545	1545	1042	2058	48	181	288	435.497600525797	202.227555561837	345.088765209969	688.690241391473	1091.02010830992	1791.98355757272	Down_gills_Up_gills_wssv
XM_027382060.1	46.330722598839	366.520499978818	-1.25583770425275	0.993799186133991	-2.98385280376115	0.00620081386600857	2.98385280376115	256	137	240	24	84	40	72.1601202165722	26.5884598003567	40.2435877795883	344.345120695736	506.329774022284	248.886605218434	Down_gills_Up_gills_wssv
XM_027382075.1	77.6115306438979	1731.72130044005	-2.41478597881982	1	-4.47979194657846	4.44089209850063e-16	4.47979194657846	150	479	582	108	419	180	42.2813204393978	92.9625711267945	97.5907003655015	1549.55304313081	2525.62113470639	1119.98972348295	Down_gills_Up_gills_wssv
XM_027382124.1	184.065139141582	997.001292386971	-1.80616137767889	0.999724761865322	-2.43737896017763	0.000275238134678113	2.43737896017763	785	988	830	69	173	154	221.272243632848	191.74743272082	139.175741071076	989.992222000242	1042.7982250697	958.213430090969	Down_gills_Up_gills_wssv
XM_027382169.1	42.3823916899811	4.43293564963506	1.00071772442607	0.993689760033603	3.25713067804784	0.00631023996639735	-3.25713067804784	203	286	86	0	0	0	57.220720327985	55.5058357876059	14.4206189543525	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027382184.1	134.999547167581	550.909794514308	-1.19577597510347	0.991696109299621	-2.02886154450014	0.0083038907003794	2.02886154450014	563	482	911	34	89	101	158.69588938254	93.5448001735176	152.757951946687	487.82225431896	536.46845104742	628.438678176545	Down_gills_Up_gills_wssv
XM_027382186.1	125.325378328817	15.8402383888133	0.849322128096997	0.992724493634431	2.98401263665818	0.00727550636556917	-2.98401263665818	436	726	669	0	0	6	122.89770474385	140.899429307	112.179000935602	7.17385668116117	3.01386770251359	37.332990782765	Up_gills_Down_gills_wssv
XM_027382190.1	53.3308532463099	200680.290961117	-5.4088866188655	0.999999999999998	-11.8776409044462	1.88737914186277e-15	11.8776409044462	81	470	274	14916	46960	16870	22.8319130372748	91.215883986625	45.9447627150299	214010.4925124	283062.454620077	104967.925750874	Down_gills_Up_gills_wssv
XM_027382200.1	185.984207677869	13.7661833453263	1.12200065865382	0.991333437031267	3.75597958928844	0.00866656296873303	-3.75597958928844	665	1198	823	0	0	5	187.44718728133	232.50346599144	138.001969760838	7.17385668116117	3.01386770251359	31.1108256523042	Up_gills_Down_gills_wssv
XM_027382209.1	159.989007434829	6995.28657106886	-2.27736360576375	1	-5.45033847191614	2.22044604925031e-16	5.45033847191614	580	949	789	279	2419	386	163.487772365671	184.178455113419	132.300794825396	4003.01202808794	14581.0919447608	2401.75574035788	Down_gills_Up_gills_wssv
XM_027382220.1	347.387747795719	6730.32011452445	-1.81200306769436	0.999883709568726	-4.27605634856274	0.000116290431273924	4.27605634856274	2008	1262	1379	251	2393	348	566.005942948738	244.924352321534	231.232948116884	3601.27605394291	14424.3708242301	2165.31346540037	Down_gills_Up_gills_wssv
XM_027382226.1	166.574522250572	38.2130533994982	0.95649582729093	0.988976298287651	2.1240303104315	0.0110237017123489	-2.1240303104315	585	958	888	2	6	8	164.897149713651	185.925142253589	148.901274784477	28.6954267246447	36.1664124301631	49.7773210436867	Up_gills_Down_gills_wssv
XM_027382248.1	133.169002765899	978.931151027213	-1.61309932385343	0.999994265777232	-2.87794908661998	5.73422276783919e-06	2.87794908661998	259	776	1049	87	180	97	73.0057466253601	150.603246752385	175.89801491995	1248.25106252204	1084.99237290489	603.550017654701	Down_gills_Up_gills_wssv
XM_027382250.1	163.659464485152	5707.8441069679	-3.49661062597867	0.999999999999997	-5.12417699088908	2.55351295663786e-15	5.12417699088908	502	1170	730	357	678	1272	141.501485737185	227.069328222024	122.407579496248	5122.13367034908	4086.80460460843	7914.59404594619	Down_gills_Up_gills_wssv
XM_027382284.1	105.770883931468	779.34544812889	-1.55333576182844	0.99999970551223	-2.88132040628191	2.94487769836316e-07	2.88132040628191	198	683	769	46	106	167	55.8113429800051	132.554146303968	128.947162510431	659.994814666828	638.939952932882	1039.10157678696	Down_gills_Up_gills_wssv
XM_027382334.1	43.7699076896512	4.43293564963506	1.13246702568457	0.990353136733764	3.30360501635139	0.00964686326623565	-3.30360501635139	163	261	207	0	0	0	45.9457015441456	50.6539270649131	34.7100944598949	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027382335.1	24.6718586519596	196.62203870139	-1.14911528621874	0.988369038292736	-2.99448672743592	0.0116309617072637	2.99448672743592	96	51	221	16	35	24	27.0600450812146	9.89789379429336	37.0576370803709	229.563413797158	210.970739175952	149.33196313106	Down_gills_Up_gills_wssv
XM_027382337.1	11360.9155340505	454.698564761483	1.77189191654048	0.999975440182122	4.64302484046689	2.45598178777451e-05	-4.64302484046689	89913	30859	16397	17	31	150	25344.2690977838	5989.00205094311	2749.47545342462	243.91112715948	186.859797555843	933.324769569126	Up_gills_Down_gills_wssv
XM_027382388.1	713.183222027238	156.949151827467	1.18479913121352	0.990770303097593	2.1839755308391	0.00922969690240671	-2.1839755308391	2742	3934	3597	7	15	45	772.902537632191	763.496356602942	603.150771846579	100.433993536256	90.4160310754078	279.997430870738	Up_gills_Down_gills_wssv
XM_027382455.1	30.584560708065	4.43293564963506	0.942366588117711	0.987540460971326	2.78646922952012	0.0124595390286736	-2.78646922952012	130	163	140	0	0	0	36.6438110474781	31.6344448719572	23.4754262047598	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027382463.1	140.287963991178	232684.036448811	-5.49270996146153	0.999999999999998	-10.6957652828615	1.77635683940025e-15	10.6957652828615	216	1282	663	18074	50017	22057	60.8851014327328	248.805879299688	111.172911241113	259320.571310614	301489.241753245	137242.296282575	Down_gills_Up_gills_wssv
XM_027382476.1	32.1863440704058	4.43293564963506	0.889150621204041	0.986520517105929	2.86011439064881	0.0134794828940709	-2.86011439064881	181	99	157	0	0	0	51.0194599968733	19.2135585418636	26.3260136724807	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027382479.1	22.8573111029798	4.43293564963506	0.814575584237924	0.990514117843826	2.3663213722309	0.00948588215617385	-2.3663213722309	83	117	134	0	0	0	23.3956639764668	22.7069328222024	22.4693365102701	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027382542.1	57.0321810867523	10.5578859173791	0.995727113199437	0.993713441314408	2.43345522462864	0.00628655868559169	-2.43345522462864	199	323	312	0	2	2	56.093218449601	62.6866606971913	52.3166641134647	7.17385668116117	12.0554708100544	12.4443302609217	Up_gills_Down_gills_wssv
XM_027382556.1	77.1705432402772	7.54401821486548	1.12089445223341	0.991445606585599	3.35464519711533	0.00855439341440145	-3.35464519711533	350	345	393	0	0	2	98.6564143585948	66.9563403731609	65.8988749890758	7.17385668116117	3.01386770251359	12.4443302609217	Up_gills_Down_gills_wssv
XM_027382560.1	63.8272004871527	7.54401821486548	1.02040060207655	0.993235277441937	3.08076630692007	0.00676472255806315	-3.08076630692007	291	278	331	0	0	2	82.0257616524317	53.9532249963442	55.5026148126821	7.17385668116117	3.01386770251359	12.4443302609217	Up_gills_Down_gills_wssv
XM_027382608.1	1685.70263589323	12590.7421382387	-3.17367612919317	1	-2.90094135542215	0	2.90094135542215	7054	7713	9374	1171	1876	1553	1988.34956253008	1496.91087912519	1571.84746602442	16801.1723472795	11308.031619831	9663.02244760568	Down_gills_Up_gills_wssv
XM_027382614.1	49.074819031882	785.20982417344	-1.81586454212734	0.999939432803624	-4.000023370497	6.056719637626e-05	4.000023370497	78	463	211	39	139	154	21.9862866284868	89.857349544271	35.380820922888	559.560821130572	837.855221298779	958.213430090969	Down_gills_Up_gills_wssv
XM_027382620.1	2512.72082628272	858.912216536276	1.45057017207478	0.980037406340129	1.5486677945616	0.019962593659871	-1.5486677945616	7473	10571	20158	81	117	114	2106.4553842908	2051.58108430343	3380.12601025392	1162.16478234811	705.245042388181	709.326824872536	Up_gills_Down_gills_wssv
XM_027382623.1	27.4373762944085	4.43293564963506	0.844238816246223	0.99353674008406	2.62980820505457	0.00646325991593955	-2.62980820505457	68	118	240	0	0	0	19.167531932527	22.9010091711101	40.2435877795883	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027382624.1	23.7456139726429	4.43293564963506	0.771043785580731	0.9854064624115	2.42132673437127	0.0145935375885	-2.42132673437127	51	115	206	0	0	0	14.3756489493952	22.318780124387	34.5424128441466	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027382658.1	41.7921505056247	439.952148160314	-1.40803122669342	0.996267192041464	-3.39604271341864	0.00373280795853637	3.39604271341864	133	274	207	10	94	98	37.489437456266	53.1769196007133	34.7100944598949	143.477133623223	566.607128072555	609.772182785162	Down_gills_Up_gills_wssv
XM_027382666.1	34.3017346511616	4.43293564963506	0.974355756065585	0.991683182310664	2.95194721085666	0.00831681768933568	-2.95194721085666	109	130	280	0	0	0	30.7244261859624	25.2299253580027	46.9508524095196	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027382684.1	188.18102771608	4.43293564963506	1.74361228230464	0.999999982148003	5.40771495374969	1.78519974358693e-08	-5.40771495374969	1047	335	1219	0	0	0	295.123616666996	65.0155768840838	204.403889597159	7.17385668116117	3.01386770251359	3.11108256523042	Up_gills_Down_gills_wssv
XM_027382705.1	6.55544528149861	416.983889137265	-1.78640888109863	0.997717504308244	-5.99115405414127	0.00228249569175565	5.99115405414127	23	23	52	7	35	151	6.48313580070766	4.4637560248774	8.71944401891079	100.433993536256	210.970739175952	939.546934699587	Down_gills_Up_gills_wssv
XM_027382711.1	40.7106928684618	301.938001950464	-1.15308574747886	0.988259401965465	-2.89077266554382	0.011740598034535	2.89077266554382	252	100	189	26	44	43	71.0326183381882	19.4076348907713	31.6918253764258	373.040547420381	265.220357821196	267.553100609816	Down_gills_Up_gills_wssv
XM_027382713.1	46.9483100030889	272.60811419202	-0.98272458799025	0.994737545634501	-2.53768337338484	0.0052624543654991	2.53768337338484	313	94	205	19	44	45	88.2270219835433	18.243176797325	34.3747312283983	272.606553884125	265.220357821196	279.997430870738	Down_gills_Up_gills_wssv
XM_027382714.1	53.5460386920861	304.663812369535	-1.04169618118589	0.97785467202231	-2.5083663942684	0.0221453279776902	2.5083663942684	330	116	269	21	49	51	93.0189049666751	22.5128564732947	45.1063546362885	301.301980608769	295.359034846332	317.330421653503	Down_gills_Up_gills_wssv
XM_027382715.1	40.7936303271016	205.829253884832	-0.902272147668412	0.970215442707658	-2.33503223566271	0.029784557292342	2.33503223566271	247	112	185	11	36	39	69.6232409902083	21.7365510776638	31.0210989134326	157.824846985546	216.998474580979	242.664440087973	Down_gills_Up_gills_wssv
XM_027382716.1	10754.7589065699	3195.65283549749	2.06590961191968	0.999999995983814	1.75079259112424	4.01618582834828e-09	-1.75079259112424	49209	53369	47923	110	444	857	13870.8099833488	10357.6606648557	8035.80607150504	1578.24846985546	2676.31451983207	5332.39551680494	Up_gills_Down_gills_wssv
XM_027382717.1	12851.1896868051	4051.28069733398	2.36193023148211	1	1.66545196946342	0	-1.66545196946342	56764	65619	58552	180	632	926	16000.3791561465	12735.0959389752	9818.09396529355	2582.58840521802	3809.52877597718	5761.72491080674	Up_gills_Down_gills_wssv
XM_027382723.1	341.644091788142	697612.818917981	-5.44239840222578	0.999999999999996	-10.9957166573011	4.10782519111308e-15	10.9957166573011	559	3041	1653	58407	145475	60742	157.568387504156	590.186177028355	277.177710831914	838006.894353161	876884.80804633	377946.754354452	Down_gills_Up_gills_wssv
XM_027382763.1	176.527204759652	22.872596361345	1.07536305431722	0.996016308175358	2.94819848927275	0.0039836918246422	-2.94819848927275	523	909	1227	0	4	6	147.4208705987	176.415401157111	205.745342523145	7.17385668116117	24.1109416201087	37.332990782765	Up_gills_Down_gills_wssv
XM_027382777.1	16.6530248243473	239.378525080293	-1.3310301658703	0.984038840951227	-3.8454375776282	0.0159611590487735	3.8454375776282	30	143	82	27	27	27	8.45626408787955	27.7529178938029	13.7498924913593	387.388260782703	162.748855935734	167.998458522443	Down_gills_Up_gills_wssv
XM_027382784.1	86.1869899836253	364.354082980506	-0.969309674563857	0.990084519260406	-2.07979914320437	0.0099154807395937	2.07979914320437	237	334	757	26	41	76	66.8044862942485	64.8215005351761	126.934983121451	373.040547420381	247.137151606115	472.884549915024	Down_gills_Up_gills_wssv
XM_027382785.1	16.9386535531048	236.652714661223	-1.19649459152686	0.991637537434337	-3.80438036635514	0.00836246256566286	3.80438036635514	28	146	87	32	22	19	7.89251314868758	28.3351469405261	14.5883005701007	459.126827594315	132.610178910598	118.221137478756	Down_gills_Up_gills_wssv
XM_027382792.1	15.7686849440458	173.827534715576	-1.04848519099238	0.979601580053204	-3.46252237246819	0.0203984199467959	3.46252237246819	25	134	85	24	17	12	7.04688673989963	26.0062307536335	14.2529373386042	344.345120695736	102.471501885462	74.6659815655301	Down_gills_Up_gills_wssv
XM_027382800.1	18.1422906484524	272.88028070906	-1.21096116295239	0.990266927085137	-3.91083961676904	0.00973307291486303	3.91083961676904	22	169	92	37	24	23	6.20126033111167	32.7989029654035	15.4267086488422	530.865394405927	144.665649720652	143.109798000599	Down_gills_Up_gills_wssv
XM_027382881.1	32.5891646000127	767.733940862396	-1.89623057529142	0.99585608293786	-4.55814215462018	0.00414391706214012	4.55814215462018	36	302	173	42	182	97	10.1475169054555	58.6110573701293	29.0089195244532	602.603961217539	1097.04784371495	603.550017654701	Down_gills_Up_gills_wssv
XM_027382886.1	48.9606881756777	7.44680335214866	0.89717100994702	0.985154045887871	2.71693067033474	0.0148459541121291	-2.71693067033474	199	295	200	0	2	0	56.093218449601	57.2525229277753	33.5363231496569	7.17385668116117	12.0554708100544	3.11108256523042	Up_gills_Down_gills_wssv
XM_027382921.1	21.52476128648	125.476880798448	-0.956753527957446	0.981959574064661	-2.54335242803552	0.0180404259353391	2.54335242803552	67	111	144	5	33	17	18.885656462931	21.5424747287561	24.146152667753	71.7385668116117	198.915268365897	105.776807217834	Down_gills_Up_gills_wssv
XM_027382944.1	64.2611271811082	1818.862247408	-2.12781762518768	0.99999999952474	-4.82294618673067	4.75260386600951e-10	4.82294618673067	381	173	309	120	504	112	107.39455391607	33.5752083610343	51.8136192662199	1721.72560347868	3037.9786441337	696.882494611614	Down_gills_Up_gills_wssv
