ID	log2FC_SigInv
XM_027362725.1	-0.397642528259634
XM_027365275.1	0.488947273063536
XM_027356310.1	-0.558278212869871
XM_027379396.1	0.738079839626884
XM_027376135.1	0.644723518734651
XR_003477679.1	-0.680590087844159
XM_027379853.1	0.624923228776769
XM_027376018.1	-0.495895941325771
XM_027370658.1	-0.595874224948862
XM_027381084.1	0.617510630030692
XM_027378453.1	0.457881945623135
XM_027352833.1	0.475320399424535
XM_027365418.1	0.456163934822214
XM_027378871.1	-0.690962707081265
XM_027361297.1	0.70494203963818
XM_027370969.1	-0.53227071839403
XM_027359888.1	-0.54568351404341
XM_027361805.1	0.685897657939083
XM_027378786.1	0.55414651542898
XM_027381922.1	-0.439474223457018
XM_027353553.1	0.565482974964136
XM_027381351.1	0.738929721404415
XM_027357171.1	0.856416547275644
XM_027374368.1	-0.583516856958266
XM_027357769.1	-0.563654930552491
XM_027356353.1	0.363133562617517
XM_027380872.1	0.233166206712393
XM_027357332.1	0.430183072422473
XM_027372518.1	0.570198999491664
XM_027353779.1	-0.818109390409638
XM_027353103.1	0.662777360528193
XM_027354090.1	0.528299726091346
XM_027354422.1	0.479887128388428
XM_027358764.1	0.421556681363266
XM_027353415.1	0.545401493040814
XR_003477200.1	0.287985139067219
XM_027378928.1	-0.526593165774379
XM_027371342.1	-0.378812538265968
XM_027357279.1	0.642236768069322
XM_027374130.1	0.423618156987336
XM_027353603.1	-0.197957625312011
XR_003477759.1	0.622697304994666
XM_027352432.1	0.824802031332561
XM_027380958.1	-0.664087315309356
XM_027352439.1	0.823156084382088
XM_027369115.1	-0.487964965087563
XM_027354955.1	-0.555913540956781
XM_027359893.1	-0.560319912663519
XM_027369805.1	-0.465310380422148
XM_027366024.1	0.418300584843431
XM_027354341.1	0.421177513721814
XM_027359932.1	0.32689625166252
XM_027379900.1	0.7177166000836
XM_027364594.1	0.40161049674332
XM_027374072.1	0.77627752604014
XM_027369836.1	0.834079758531406
XM_027366981.1	0.609205113092894
XM_027378005.1	-0.716040778542348
XM_027363151.1	0.635697432907874
XM_027351235.1	-0.535681073425857
XM_027373943.1	0.554050134662052
XM_027373172.1	0.631470560981281
XM_027364884.1	0.608281311748845
XR_003475958.1	-0.615037626580242
XM_027380701.1	-0.407481711711054
XM_027364683.1	0.393856959219783
XM_027352428.1	0.789134864887307
XM_027380881.1	0.741965388207372
XR_003475575.1	0.59222246902418
XM_027373743.1	-0.591715456502425
XM_027352067.1	-0.368532103767365
XM_027357669.1	0.825834535275098
XM_027351159.1	0.168775715991385
XM_027355121.1	-0.575709122115951
XM_027351845.1	-0.460588815400557
XM_027359542.1	-0.562975207349898
XM_027378789.1	0.546880786957494
XM_027358353.1	0.583997685743727
XM_027356026.1	-0.577197851595382
XM_027368103.1	0.488662155294412
XM_027361643.1	-0.443987864111759
XM_027366663.1	-0.210743340305124
XM_027352444.1	0.866952016793029
XM_027355420.1	0.628365867307824
XM_027379397.1	0.66048478548908
XM_027359778.1	-0.462437834542733
XM_027358401.1	0.546145568012358
XM_027352401.1	0.773154952040679
XM_027357205.1	0.545217271532558
XM_027364423.1	0.491160370457629
XR_003477272.1	0.751448748758359
XM_027357662.1	0.650903850936732
XM_027367038.1	0.432184143649215
XM_027376304.1	0.685347527443535
XM_027380410.1	0.560756525537371
XM_027376121.1	0.406863732675545
XM_027380449.1	-0.507661642019737
XM_027351742.1	0.478612418394034
XM_027372484.1	-0.734588070218611
XM_027369835.1	0.764416150621466
XM_027368649.1	-0.265320347028169
XM_027375555.1	-0.554145565102152
XM_027373587.1	0.466412599497719
XM_027362009.1	-0.370987162786456
XM_027379899.1	0.685192365844091
XM_027374876.1	-0.611420607341562
XM_027355280.1	0.673206837463654
XM_027373631.1	0.610155768933843
XM_027358837.1	0.512958151981737
XM_027358261.1	0.490434445031931
XM_027373257.1	-0.508502771543282
XM_027380346.1	-0.609864491825176
XM_027370842.1	-0.461264821657777
XM_027370748.1	0.65045215228447
XM_027364882.1	0.541848375106525
XM_027373809.1	0.710301258925553
XM_027379283.1	0.599644968619242
XM_027379678.1	-0.523023387685363
XM_027362027.1	0.747239406693153
XM_027361953.1	0.574206853305378
XM_027376898.1	0.330907986343889
XM_027379488.1	-0.521766287529859
XM_027350688.1	-0.571260948028971
XM_027368591.1	-0.763571403200822
XM_027352420.1	0.797769025492917
XM_027371580.1	0.37530284626969
XM_027354659.1	-0.526072517376768
XM_027380397.1	0.563201052736227
XM_027366257.1	0.686713300383458
XM_027377304.1	0.287056042588657
XM_027359169.1	-0.437867799777511
XM_027366878.1	-0.790588372740138
XM_027363060.1	0.717796948235253
XM_027366887.1	-0.540955050274416
XM_027370450.1	-0.52243694038158
XM_027370624.1	0.578345234350521
XM_027373500.1	0.69458443294393
XM_027378860.1	-0.620867517595049
XM_027371383.1	-0.271770867428081
XM_027372522.1	0.562404658802135
XM_027364073.1	0.773223996320668
XM_027372357.1	-0.492567914527192
XM_027376743.1	-0.521065173068616
XM_027381563.1	0.810331179087245
XM_027366785.1	0.288667469565427
XM_027379872.1	0.420851433421681
XM_027360417.1	0.531552934663843
XM_027369806.1	0.579455798580974
XM_027370720.1	-0.384979355675248
XM_027352681.1	-0.488852524766019
XM_027366256.1	0.682799758905957
XM_027373885.1	0.521839126129566
XM_027380869.1	-0.555352526771223
XM_027355820.1	-0.38409917000118
XM_027355474.1	0.288507696224244
XM_027362943.1	-0.595343517868891
XM_027364781.1	-0.627992382017556
XM_027363606.1	-0.588160471759022
XM_027359940.1	0.463066302214562
XM_027354027.1	-0.395858344510885
XM_027376280.1	0.534875801516534
XR_003475675.1	-0.603020297578532
XM_027366875.1	-0.749298217592593
XM_027360011.1	0.673668240814548
XR_003475975.1	-0.52456984619136
XM_027366800.1	-0.185708350918716
XM_027351110.1	0.593542396480169
XM_027373238.1	0.641749699542488
XM_027370830.1	0.470061523290571
XM_027359439.1	0.616611865651769
XM_027379296.1	-0.407489806401618
XM_027380834.1	0.399550275794949
XM_027355981.1	0.447266592794806
XM_027356069.1	0.520982772284743
XM_027361810.1	0.646097840625792
XM_027361807.1	0.752177422628272
XM_027352974.1	0.681624297616077
XM_027350784.1	-0.556809301005293
XM_027354374.1	0.514736213574936
XM_027377036.1	0.643903170986587
XM_027364440.1	0.468162447243884
XM_027377162.1	0.582602452795943
XM_027359411.1	0.504140847068737
XM_027377955.1	0.462930181567803
XM_027361465.1	-0.67607729459225
XM_027376946.1	-0.628975891402182
XM_027355342.1	0.416942861491085
XM_027359002.1	-0.608776328051521
XM_027360124.1	0.57507203924821
XM_027377773.1	0.773938846609724
XM_027377662.1	0.482049427486755
XM_027376881.1	-0.646663882928623
XM_027353748.1	0.472139749618124
XM_027370733.1	0.284043476476897
XM_027351279.1	0.59919012442608
XM_027360900.1	0.791608195947217
XM_027355425.1	-0.362554808643052
XM_027352351.1	0.776052610442486
XR_003475588.1	-0.512180033114377
XM_027353899.1	0.688306150633432
XM_027370011.1	0.487491120938244
XM_027355409.1	0.700085909956387
XM_027365407.1	-0.205620085680796
XM_027354034.1	0.607797688588922
XM_027371820.1	-0.441878477078485
XM_027381243.1	-0.343777126015056
XM_027365107.1	0.324432584832946
XM_027375485.1	0.356607432750408
XM_027376145.1	0.40035130651527
XM_027372717.1	0.536797669702747
XM_027352682.1	-0.457688054670185
XM_027354095.1	0.532679241070305
XM_027375780.1	-0.496537638214914
XM_027368060.1	-0.586063926711067
XR_003477617.1	-0.711265545916527
XM_027355462.1	-0.839787221376633
XM_027369360.1	0.538709770695644
XM_027369663.1	0.529101390283121
XM_027361561.1	-0.522520836004294
XR_003476293.1	-0.447529591730502
XM_027373473.1	-0.598443724196026
XM_027380350.1	-0.603842163120196
XM_027361697.1	0.617935234043324
XM_027369602.1	-0.438614412493809
XM_027377323.1	0.355072250997779
XM_027371651.1	0.385456364968757
XM_027369318.1	0.691529895737557
XM_027358814.1	-0.523200678001528
XM_027372687.1	-0.315383170597825
XM_027356300.1	0.44868069433181
XM_027371968.1	-0.453739741542084
XM_027356027.1	-0.565419519133797
XM_027353665.1	-0.806603180807887
XM_027352772.1	-0.388869926318688
XM_027375853.1	-0.713199417218251
XM_027354847.1	-0.558732746521133
XM_027355785.1	-0.520012972876274
XM_027369701.1	-0.178089900611579
XM_027357542.1	-0.565555574027021
XM_027372379.1	-0.470859188535737
XM_027380936.1	-0.593389858108981
XM_027359425.1	-0.523215928878775
XM_027369169.1	-0.38664544441615
XM_027373171.1	0.579594827256184
XM_027373787.1	0.546771583996873
XM_027382430.1	0.495245457390956
XM_027364629.1	0.456207918111817
XM_027370676.1	0.70782456150864
XM_027374584.1	-0.457580976490257
XM_027373765.1	-0.476279601047125
XM_027367281.1	0.714147751077142
XM_027358786.1	-0.508841127672435
XM_027365549.1	-0.730196201797818
XM_027369153.1	0.424045214136284
XM_027357005.1	-0.570266459569561
XM_027352405.1	0.309043211402095
XM_027367703.1	0.619274155991497
XM_027364777.1	-0.611609360229249
XM_027379547.1	0.445275865561788
XR_003477695.1	-0.723885518167059
XR_003476621.1	-0.72645506690947
XM_027360051.1	0.488043613410823
XR_003476127.1	0.627517528104522
XM_027379393.1	-0.624581849966906
XM_027367510.1	0.177447998123534
XM_027375700.1	0.516939197516521
XM_027353416.1	0.542639802812037
XM_027375289.1	0.460032743872432
XM_027379118.1	-0.393951422055152
XM_027363148.1	0.530471755845851
XM_027380867.1	-0.584193169941367
XM_027375441.1	-0.589516135325477
XM_027357850.1	0.53951384174692
XM_027353703.1	0.765726626866419
XM_027358545.1	-0.443577787652085
XM_027366888.1	-0.571810432166109
XM_027375304.1	0.599633257895914
XM_027369109.1	0.438928720081024
XM_027380290.1	0.526739769526471
XM_027371334.1	-0.258645478752309
XM_027376534.1	-0.514093559299683
XM_027363111.1	-0.59340036364299
XM_027362380.1	-0.515880599276889
XM_027357249.1	0.490504322213043
XM_027356230.1	0.606483147999994
XR_003476107.1	-0.514769529982111
XM_027363326.1	-0.557528495414296
XM_027372925.1	-0.502977625833122
XM_027372784.1	0.498900108902662
XM_027350998.1	-0.58455092893782
XM_027362480.1	-0.655358968111911
XM_027352817.1	0.425186184914055
XM_027372193.1	-0.530371033304656
XM_027357564.1	-0.51026597758459
XM_027359549.1	0.464466545283897
XM_027357314.1	0.586760110895022
XM_027375009.1	0.377213756907012
XM_027354874.1	0.333908694781751
XM_027366363.1	0.510079175144803
XM_027376281.1	-0.563277518328411
XM_027354719.1	-0.538976543598082
XM_027365435.1	-0.501150401912645
XM_027353669.1	-0.454307788089658
XM_027373593.1	0.454141723610621
XM_027367313.1	-0.500478659560646
XM_027374213.1	-0.365084988676555
XM_027353561.1	0.524411251148329
XR_003476522.1	0.555538459817782
XM_027369225.1	0.527733645949731
XM_027357458.1	-0.500230086748108
XM_027379666.1	0.628537893745835
XM_027367061.1	-0.525996112900116
XM_027375661.1	0.681062349552726
XM_027355910.1	0.493896316341732
XM_027363550.1	0.469294760773073
XM_027352407.1	0.810603634453193
XM_027377371.1	-0.338123138592452
XM_027376918.1	0.406507753757042
XM_027373069.1	-0.459091720535128
XM_027379763.1	0.341452782747173
XM_027356645.1	0.578051870487718
XM_027367412.1	0.322490551608077
XM_027361008.1	-0.431145962057403
XM_027371974.1	-0.370030614135724
XM_027372589.1	0.661646232905164
XM_027370672.1	0.567955460833572
XM_027375651.1	-0.535137232610764
XM_027358561.1	-0.239278059581054
XM_027360203.1	0.290086547427658
XM_027352082.1	0.782968680463605
XM_027374424.1	0.510905136927304
XM_027377520.1	-0.563784279469553
XM_027375257.1	-0.272712971130037
XM_027357253.1	0.731215882611115
XM_027377369.1	-0.347224728741534
XM_027379295.1	-0.392524874885312
XM_027380407.1	0.528841161374755
XM_027366833.1	0.499338787157506
XM_027354994.1	0.581214386193421
XM_027350756.1	0.365541229489278
XM_027364374.1	0.179527826956111
XM_027372442.1	-0.714453852905658
XM_027358838.1	0.506079504244187
XM_027374604.1	-0.361007777568494
XM_027370685.1	0.393984867669079
XM_027361224.1	-0.42552233052656
XM_027379407.1	0.526313841634682
XM_027367680.1	-0.46765124426721
XM_027369615.1	0.754019284678852
XM_027360064.1	0.670282825964757
XM_027360727.1	0.703787274245767
XM_027357001.1	0.442194508315755
XM_027374641.1	-0.608958810710455
XM_027357000.1	0.424702760227407
XM_027361809.1	0.693156889178174
XM_027368891.1	0.464050359951954
XM_027359667.1	-0.470349718526194
XM_027374836.1	0.501449730998497
XM_027381047.1	-0.501266938899165
XM_027359937.1	0.44997730739695
XM_027373365.1	0.547939852343337
XR_003475835.1	-0.477494689785643
XM_027375540.1	0.626702056511017
XM_027366931.1	-0.52846473983744
XM_027351657.1	0.577880551255907
XM_027354494.1	0.669649392371946
XM_027363294.1	0.436545036072248
XM_027382998.1	-0.569262947157434
XM_027377927.1	-0.49437639923916
XM_027371862.1	0.781486386967097
XM_027376940.1	-0.569649944886099
XM_027375286.1	0.607424309824787
XM_027354404.1	0.405321017509808
XM_027365049.1	0.579143015466622
XM_027381997.1	0.649942621882533
XM_027364403.1	0.491265687701773
XM_027351774.1	0.47799441737776
XM_027364732.1	0.506260845592916
XM_027368877.1	0.431682289130336
XM_027383564.1	0.459513753722313
XM_027375554.1	-0.490240986821448
XM_027360125.1	-0.569080663839763
XM_027351333.1	-0.427639019635712
XM_027371923.1	0.523590369740323
XM_027366992.1	-0.598186700219261
XM_027374146.1	-0.558949374853142
XM_027379398.1	0.596147332457623
XM_027374170.1	-0.54453915291402
XM_027383115.1	-0.479303015573301
XM_027375702.1	-0.387613676909239
XM_027359881.1	0.403700101221282
XM_027360923.1	0.548354375605422
XM_027367740.1	-0.718424112698795
XM_027355850.1	0.40094951934462
XM_027373551.1	0.488487518176365
XM_027358912.1	-0.434331761622338
XM_027352985.1	0.391197251833198
XM_027367645.1	-0.437693553427714
XM_027376520.1	-0.433448516028924
XM_027379038.1	-0.486921165896461
XM_027365797.1	-0.521364348881212
XM_027362379.1	-0.477333339915362
XM_027351077.1	-0.499757418604551
XM_027379039.1	-0.512205769287886
XM_027378352.1	-0.582918938891949
XM_027361482.1	-0.466979713988256
XM_027369861.1	0.633137751992247
XM_027356856.1	0.30574642456639
XM_027360723.1	-0.392130248149164
XM_027373056.1	-0.323277481892469
XM_027377928.1	-0.496633445395805
XM_027380791.1	-0.721053375431559
XM_027355011.1	-0.499309713965781
XM_027357990.1	0.590333082331737
XM_027378975.1	-0.497997211350093
XM_027373814.1	0.502002221589136
XM_027368392.1	-0.470010413710752
XM_027367744.1	-0.506527359096517
XM_027365547.1	-0.665342405279459
XM_027357783.1	-0.50684591903563
XM_027380352.1	-0.567368540785699
XM_027357977.1	0.731749144128395
XM_027351232.1	0.608574278193937
XM_027362826.1	-0.276898616717865
XM_027362481.1	-0.660066736382462
XM_027357436.1	0.705994531360456
XM_027360767.1	0.460097738550749
XM_027355784.1	-0.501357038357458
XM_027356283.1	-0.509535111281897
XM_027366280.1	-0.42922317363313
XM_027358281.1	0.340878717256571
XM_027351848.1	-0.547582477972068
XM_027366531.1	-0.484903225172529
XM_027383264.1	-0.46909877380589
XR_003475538.1	0.486515274816143
XM_027357671.1	0.501542948122913
XM_027373629.1	-0.397298958419773
XM_027362249.1	-0.169621569373566
XM_027370236.1	0.45986406890161
XM_027369365.1	0.443044630871569
XM_027373786.1	0.336474293607036
XM_027356008.1	0.558660272273026
XM_027376793.1	0.45846377392223
XM_027357784.1	-0.484988942023732
XM_027355114.1	0.500456167510795
XM_027354006.1	0.618884971344092
XM_027379588.1	-0.401533185782624
XM_027376446.1	0.465557371840757
XM_027360661.1	0.718367196019565
XM_027359565.1	-0.636985561257435
XM_027379376.1	0.619739427890232
XM_027379914.1	-0.767077182859343
XM_027371583.1	0.447922014959942
XM_027353336.1	-0.443092001739035
XM_027371049.1	0.541548994053953
XM_027353264.1	-0.40866852256373
XM_027373584.1	0.408025143825682
XM_027377815.1	-0.567232613522595
XM_027371515.1	0.426943937072323
XM_027378504.1	0.554099701188228
XM_027351315.1	0.416432333033283
XM_027352777.1	-0.698963618407662
XR_003475802.1	0.469378665059922
XM_027380399.1	0.488160545273178
XM_027356809.1	-0.409800093374134
XM_027372010.1	0.628308220572478
XM_027372402.1	-0.495155081848703
XM_027379724.1	-0.429877672284214
XM_027362696.1	-0.321175551520533
XM_027353715.1	0.556744948365719
XM_027359437.1	-0.462281922541013
XM_027378711.1	0.509970585300446
XM_027351707.1	-0.504676429316228
XM_027359892.1	-0.473592689239923
XM_027378897.1	-0.41591184031341
XM_027358909.1	-0.419643820327989
XM_027383262.1	-0.465809075250435
XM_027369325.1	-0.595843267702164
XM_027383828.1	0.203394333893639
XM_027372594.1	0.434771406125046
XM_027352801.1	-0.467419575166844
XM_027352396.1	0.765028889329941
XM_027371384.1	-0.257077483950888
XM_027380417.1	-0.48710372960435
XM_027380498.1	0.707770818525216
XM_027373869.1	-0.518990771963117
XM_027377136.1	0.56027936690415
XM_027364316.1	-0.443083190320703
XM_027365940.1	-0.436474186184795
XM_027375010.1	0.332375282797018
XM_027359762.1	0.365906260878645
XM_027379610.1	-0.379812358079466
XM_027376433.1	0.578570711801028
XM_027361774.1	-0.189258411198737
XM_027378896.1	0.586542313363725
XM_027365522.1	0.525400990097513
XM_027378805.1	-0.338222429554631
XM_027366606.1	-0.418218610003691
XM_027355694.1	0.479420431994312
XM_027382466.1	0.455228982257637
XM_027376536.1	-0.476636632923172
XM_027352063.1	0.528182859207637
XM_027354845.1	-0.494932920705776
XM_027357667.1	0.733276502202095
XM_027359173.1	-0.397859536474897
XM_027382613.1	0.667335690758798
XM_027373698.1	0.5219122725536
XM_027376115.1	-0.425552884650982
XM_027377486.1	-0.526299621169099
XM_027380181.1	-0.339957284133137
XM_027365509.1	-0.495608474157176
XM_027363085.1	0.429906899062955
XM_027359027.1	0.22197660611491
XM_027383126.1	0.318820109036691
XM_027378905.1	0.507516682087245
XM_027373092.1	-0.56050259054274
XM_027355887.1	0.554443448797853
XM_027371394.1	-0.46408407547451
XM_027381430.1	-0.441211307937096
XM_027373236.1	0.554133078829106
XM_027377121.1	-0.439601362999882
XM_027362689.1	-0.33883958934893
XM_027379851.1	-0.544369056195466
XM_027363552.1	-0.536512455026075
XM_027380060.1	0.43622190179773
XM_027380082.1	0.701985475609141
XM_027356821.1	0.649949862925951
XM_027350894.1	-0.449458410388619
XM_027376827.1	0.753521174394657
XM_027360719.1	0.426477469401998
XM_027379122.1	0.656529290775871
XM_027376050.1	-0.512849308323585
XM_027376607.1	-0.65313438266882
XM_027377197.1	0.584593978007149
XR_003477750.1	-0.462593385627229
XM_027352864.1	0.31444591535914
XM_027352299.1	-0.691946284211481
XM_027369640.1	0.424060956562483
XM_027364714.1	0.529085887307838
XM_027360766.1	0.430426450628707
XM_027361725.1	-0.333291919250893
XM_027370671.1	0.489212077652658
XM_027376676.1	-0.536394620522006
XM_027354073.1	0.683366894698524
XM_027381171.1	0.579631445427181
XM_027360875.1	-0.492894043022883
XM_027373636.1	-0.48103263756778
XM_027373756.1	0.367159537241067
XM_027365047.1	0.504405904175224
XM_027351931.1	0.477813046788551
XM_027358831.1	0.440944832717566
XM_027371986.1	-0.493107435065567
XM_027373221.1	0.648904021366001
XM_027370730.1	0.632644071920709
XM_027362602.1	0.384353487265081
XR_003477825.1	-0.619248392355275
XM_027352968.1	-0.322786029455157
XM_027352447.1	0.628124670886239
XM_027350919.1	-0.351860538440555
XM_027359979.1	0.644331055667025
XM_027378076.1	0.721336094963012
XM_027370992.1	-0.51125035578311
XM_027357250.1	0.441634130206965
XM_027352797.1	-0.589716486764462
XM_027363062.1	0.532651835096014
XR_003475537.1	0.536573617541504
XM_027378359.1	-0.583897468250891
XM_027376831.1	0.54391991368629
XM_027354615.1	0.530195062228254
XM_027362955.1	0.446009174293403
XM_027371101.1	-0.477472961613146
XM_027372383.1	0.657648519213265
XM_027353063.1	-0.645723997320156
XM_027382000.1	0.573201037909788
XM_027371900.1	0.400062549336742
XM_027370884.1	0.456975866434577
XM_027366193.1	-0.390676565188359
XM_027354837.1	-0.494297938792852
XM_027364201.1	0.361268210298796
XM_027363113.1	0.280293058191821
XM_027382165.1	0.640952925962439
XM_027371216.1	0.479969133369862
XM_027379772.1	0.331086038864426
XM_027359915.1	0.685071319889951
XM_027358502.1	0.637911782982494
XM_027378899.1	0.642491370987792
XM_027368560.1	0.547638949003173
XM_027367200.1	-0.469185078419386
XM_027354965.1	-0.445373769959362
XM_027354181.1	0.45703726030391
XM_027359550.1	0.431290923207929
XM_027363842.1	-0.486127523474225
XM_027366414.1	0.32838527036467
XM_027374734.1	-0.582786650021809
XM_027376158.1	-0.346253367694564
XM_027370016.1	-0.330806977914783
XM_027370655.1	0.476586166834318
XM_027359124.1	-0.418081328794558
XM_027374947.1	-0.478273148252551
XM_027371806.1	0.602351066483533
XM_027369458.1	0.353770778816299
XM_027372662.1	-0.65182971933529
XM_027372363.1	-0.440658552960119
XM_027370656.1	0.563487878625032
XM_027357803.1	-0.394507038297894
XM_027366835.1	-0.633923334290758
XM_027370668.1	0.507503775470551
XM_027377068.1	-0.42694867584718
XM_027373262.1	-0.527016198545331
XM_027372559.1	-0.40220177142626
XM_027363149.1	0.472097978691416
XM_027356940.1	-0.373695613889396
XM_027355749.1	0.48342773004832
XM_027370659.1	-0.443005254880697
XM_027367109.1	0.610354489267663
XM_027363347.1	0.407638405756988
XM_027359922.1	-0.471473183982385
XM_027351353.1	0.147043973275985
XM_027360938.1	0.709703964569318
XM_027356130.1	0.621653206044686
XM_027356232.1	0.419075720143903
XM_027357426.1	0.464490801034202
XM_027351708.1	-0.462919831753106
XM_027375023.1	-0.349897262363471
XM_027374163.1	-0.316834440301525
XM_027355016.1	0.434859137355634
XM_027375155.1	0.528954244535536
XM_027358303.1	0.507052188691942
XM_027382024.1	0.508383468535806
XM_027351489.1	0.298186975158095
XM_027362871.1	0.526459086309247
XM_027358175.1	-0.323082624760237
XM_027356917.1	0.43165102026299
XM_027381502.1	-0.347654745156418
XM_027360205.1	0.238887093704613
XM_027361362.1	0.394572544922962
XM_027383569.1	-0.54675333784184
XM_027376381.1	-0.49936259649407
XM_027382957.1	-0.501417320035169
XM_027355400.1	-0.495933810874039
XM_027360424.1	-0.589353631951224
XM_027380475.1	0.370198427265935
XM_027364976.1	-0.417230313627609
XM_027382039.1	-0.339464131061235
XM_027376542.1	-0.223013131312407
XM_027362575.1	0.48688894597029
XM_027377487.1	0.500246190985722
XM_027370673.1	0.490128728562479
XM_027353058.1	-0.470783358813299
XM_027375007.1	-0.43387500945295
XM_027365713.1	0.316720491773268
XM_027355849.1	0.353308014247207
XM_027368555.1	0.548159757686012
XM_027383659.1	0.49404796657214
XM_027380704.1	-0.351978027618753
XR_003474914.1	-0.666637463718278
XM_027371631.1	-0.331327600264611
XM_027374919.1	0.555280176651209
XM_027354097.1	0.452120834345027
XM_027361395.1	0.494398765653866
XM_027376035.1	-0.441707993365278
XM_027381378.1	-0.43559729928652
XM_027369223.1	0.411294811234021
XM_027379747.1	-0.356547625760359
XM_027360525.1	0.604982888456296
XM_027353009.1	0.405403009574653
XM_027357052.1	-0.477180655376111
XM_027357378.1	0.27332157575792
XM_027372632.1	-0.24017063600998
XM_027374058.1	0.522872806136005
XM_027363092.1	0.414215340955325
XM_027378935.1	0.459586711953862
XM_027374552.1	0.477170882118652
XM_027382962.1	0.443470889351056
XM_027381582.1	0.518141268079946
XM_027363270.1	0.560061857098475
XM_027380401.1	0.461900420370797
XM_027372016.1	0.567959968304015
XM_027351782.1	0.530423571643666
XM_027379672.1	-0.442107812583722
XM_027380269.1	0.41032048066548
XM_027375655.1	-0.476200281347106
XM_027355545.1	-0.258635314518237
XM_027353765.1	0.398700844014111
XM_027375404.1	0.510051483139584
XM_027359941.1	0.382473267842612
XM_027377742.1	0.593206029494728
XM_027362589.1	0.36831523869833
XM_027354537.1	0.43483068823944
XM_027380737.1	-0.365731419635242
XM_027370738.1	0.502147260436261
XM_027353525.1	-0.553375024845143
XM_027360080.1	0.416729805690369
XM_027378077.1	0.700161041644602
XM_027378912.1	-0.396824962292368
XM_027373899.1	0.480118886140229
XM_027360450.1	-0.217681262742256
XM_027357743.1	-0.215398582031964
XM_027381408.1	0.495707790928391
XM_027373501.1	-0.621788723186725
XM_027369699.1	0.230350097432721
XM_027380935.1	0.42563430589972
XM_027369597.1	0.401114833825225
XM_027373762.1	-0.421899226040915
XM_027370600.1	-0.605695203318304
XM_027373763.1	-0.420548382004615
XM_027373195.1	0.385142439210299
XM_027365777.1	0.567299644864181
XM_027367575.1	0.310262649882011
XM_027382835.1	0.536688508095881
XM_027378236.1	-0.320637669323709
XM_027366564.1	0.466424315542861
XM_027352416.1	0.562821796259353
XR_003476269.1	0.544911729759282
XM_027354918.1	-0.64922742962315
XM_027370968.1	-0.349895897501592
XM_027364442.1	0.400263258150976
XM_027373131.1	0.175336453914112
XM_027373005.1	-0.286600437879161
XM_027356496.1	-0.409228933579762
XM_027377064.1	-0.347886405772311
XR_003475896.1	0.511444596466389
XM_027379723.1	-0.439261311598012
XM_027361115.1	-0.366116197821184
XM_027369152.1	-0.358469134322571
XM_027376880.1	-0.54221363827825
XM_027354233.1	0.43347949848089
XM_027380649.1	0.339169435934257
XM_027375479.1	0.263860936404678
XM_027357665.1	-0.458409356944418
XM_027362564.1	-0.444209813432161
XM_027369258.1	0.579851292962885
XM_027370765.1	-0.354713734554341
XM_027363806.1	0.318189476864407
XM_027360351.1	-0.374555072249294
XM_027380030.1	-0.396457597664926
XM_027382578.1	0.417816828084384
XM_027370770.1	0.661980115798334
XM_027375715.1	0.46184706859384
XM_027362018.1	0.322472887129461
XM_027369968.1	-0.584001737753893
XM_027371802.1	0.431242986644986
XM_027379802.1	0.432493230600428
XM_027353589.1	0.402808945445826
XM_027362378.1	-0.45459786755086
XM_027374782.1	-0.447761026862109
XM_027352156.1	-0.235800452907764
XM_027364234.1	-0.27475503529064
XM_027371564.1	-0.484582822563979
XM_027366652.1	0.473403608936508
XM_027373890.1	0.261225635563344
XM_027357476.1	-0.525001440853803
XM_027357672.1	0.456499260932126
XM_027375750.1	-0.394654150070373
XM_027374059.1	0.474254766871578
XM_027374080.1	0.608026971241554
XM_027364203.1	0.359957797113723
XM_027353532.1	-0.603746565090488
XM_027359170.1	-0.405196829410896
XM_027371451.1	-0.334904479585115
XM_027355786.1	-0.451234911666934
XM_027383503.1	0.498041141181184
XM_027371961.1	-0.372427910927477
XM_027363607.1	0.364937395620897
XM_027376331.1	0.511729513658546
XM_027373810.1	0.512281644536774
XM_027351576.1	0.371408470772634
XM_027351349.1	0.681521601019287
XM_027382819.1	-0.413536289925698
XM_027357780.1	-0.551954856215532
XM_027375762.1	-0.449935315433492
XM_027376540.1	-0.222169194012474
XM_027364958.1	0.492329512113238
XM_027352674.1	-0.494648604378934
XM_027361292.1	0.467523442794818
XM_027378186.1	0.558577367992019
XM_027379402.1	0.636088281917659
XM_027360765.1	0.398430232883803
XM_027364051.1	0.438452088020449
XR_003476690.1	0.514591268862991
XM_027383137.1	0.416987704510701
XM_027355774.1	0.492506022795868
XM_027368287.1	0.500183608605675
XR_003477125.1	-0.327827264085991
XM_027354656.1	0.484043583652053
XM_027365386.1	-0.310614393038838
XM_027382426.1	0.425273619526967
XM_027352412.1	0.641677775565746
XM_027351069.1	0.396379665697848
XM_027369662.1	0.457124478465664
XM_027379040.1	-0.408825107477272
XR_003476008.1	0.308048369567181
XM_027379912.1	-0.669052703132532
XM_027376772.1	-0.421190269197654
XM_027358759.1	-0.27963265033496
XM_027376474.1	0.399200382157734
XM_027356223.1	-0.683542331369405
XM_027352830.1	-0.420319504828465
XM_027374196.1	-0.518919719776332
XM_027381483.1	-0.540322305176126
XM_027372163.1	0.507924855327835
