ID	adj.P.Val
XM_027354075.1	0.854946132784564
XM_027373499.1	0.854946132784564
XR_003476663.1	0.855184515133745
XM_027361145.1	0.855322734486162
XM_027354013.1	0.855528496629299
XM_027355603.1	0.855834260207778
XM_027360427.1	0.856089705833726
XM_027371160.1	0.856089705833726
XM_027373000.1	0.856210642643623
XM_027377291.1	0.856229004843931
XM_027362415.1	0.856274395915799
XM_027363210.1	0.856289604619812
XM_027367850.1	0.856289604619812
XM_027371700.1	0.856289604619812
XM_027376841.1	0.856289604619812
XM_027358118.1	0.856337151945667
XM_027367935.1	0.856337151945667
XM_027363550.1	0.856416787547319
XM_027367790.1	0.856416787547319
XM_027371216.1	0.856416787547319
XM_027351580.1	0.856476386094084
XM_027351295.1	0.856518576058447
XM_027368303.1	0.856518576058447
XM_027372237.1	0.856518576058447
XM_027373789.1	0.85676874682164
XM_027382451.1	0.85676874682164
XM_027366818.1	0.856823657488125
XM_027362124.1	0.857017747907601
XM_027356338.1	0.857073664462323
XM_027357175.1	0.857073664462323
XM_027356598.1	0.857078837861799
XM_027366300.1	0.857172997895504
XM_027376280.1	0.857189350784586
XM_027355517.1	0.857324812079933
XM_027368415.1	0.857400850570047
XM_027370545.1	0.857542085926396
XM_027362530.1	0.857611887901919
XM_027370569.1	0.857611887901919
XR_003476841.1	0.857655464230132
XM_027360854.1	0.857668078282334
XM_027375961.1	0.857668078282334
XM_027363220.1	0.857930226893148
XM_027375726.1	0.858695943574054
XM_027354141.1	0.85882810129847
XM_027378295.1	0.85882810129847
XM_027366771.1	0.859334909674802
XM_027372388.1	0.859334909674802
XM_027359179.1	0.859380471147975
XM_027356648.1	0.859630208781168
XM_027377203.1	0.859659758741536
XM_027359143.1	0.859892134585797
XM_027362920.1	0.859910973996606
XM_027365258.1	0.859919068406549
XM_027350891.1	0.860009982991156
XM_027372641.1	0.860009982991156
XM_027380547.1	0.860009982991156
XM_027381275.1	0.860009982991156
XM_027377951.1	0.860110169815683
XM_027362476.1	0.860414254022461
XM_027377162.1	0.860476633398868
XR_003475452.1	0.860501839146623
XM_027360014.1	0.860813321839932
XM_027378530.1	0.860953323720225
XM_027368656.1	0.86097053529594
XM_027379422.1	0.861062477143778
XM_027357517.1	0.861231851975412
XM_027358850.1	0.861231851975412
XM_027376182.1	0.861262782757616
XM_027353223.1	0.861316201359835
XM_027370475.1	0.861316201359835
XM_027355411.1	0.861368648430934
XM_027370466.1	0.861368648430934
XM_027352695.1	0.861375384298572
XM_027373547.1	0.861375384298572
XM_027356132.1	0.861396080351144
XM_027355397.1	0.861463330481184
XM_027365141.1	0.861463330481184
XM_027356438.1	0.861519107637641
XM_027376512.1	0.861519107637641
XM_027367364.1	0.861686621699873
XM_027371230.1	0.861721926080657
XM_027362991.1	0.862195636213408
XM_027373188.1	0.862439224078642
XM_027382838.1	0.862439224078642
XM_027358440.1	0.86247496577267
XM_027356821.1	0.862603007882826
XM_027378280.1	0.862665360248433
XM_027368597.1	0.8627165139328
XM_027355964.1	0.862802933161423
XM_027360057.1	0.862802933161423
XM_027369808.1	0.863039566796674
XM_027375998.1	0.863107487136919
XM_027370742.1	0.863517072807987
XM_027361227.1	0.863639750698394
XM_027368724.1	0.863639750698394
XM_027368908.1	0.863639750698394
XM_027382124.1	0.863671916291979
XR_003477420.1	0.863899076548568
XM_027355294.1	0.864008217028863
XM_027355474.1	0.864136727149799
XM_027359552.1	0.864136727149799
XM_027367410.1	0.864136727149799
XM_027378982.1	0.864136727149799
XM_027382831.1	0.864160461554799
XM_027368417.1	0.864223210191387
XM_027375651.1	0.864223210191387
XM_027359912.1	0.864228440780281
XM_027376190.1	0.86451634181069
XM_027352152.1	0.86468670380996
XM_027375039.1	0.86468670380996
XR_003475537.1	0.86468670380996
XM_027360912.1	0.864703467339781
XM_027380881.1	0.864775867177097
XM_027354411.1	0.865123716823732
XM_027360125.1	0.865123716823732
XM_027368341.1	0.865275054086959
XM_027382206.1	0.865275054086959
XM_027363291.1	0.865339349614797
XM_027354096.1	0.865526751571692
XM_027359167.1	0.865526751571692
XM_027364505.1	0.865526751571692
XM_027367721.1	0.865526751571692
XM_027368701.1	0.865526751571692
XM_027381580.1	0.865526751571692
XR_003477605.1	0.86558041131632
XM_027352158.1	0.865830006619832
XM_027371137.1	0.866053453712718
XM_027358982.1	0.866090957617639
XM_027383847.1	0.866090957617639
XM_027358399.1	0.866248571943689
XM_027367641.1	0.866248571943689
XM_027372993.1	0.866248571943689
XM_027375959.1	0.866248571943689
XM_027378708.1	0.866248571943689
XM_027356471.1	0.866263299093994
XM_027359510.1	0.866263299093994
XM_027360059.1	0.866263299093994
XM_027363890.1	0.866263299093994
XM_027365456.1	0.866263299093994
XM_027371213.1	0.866263299093994
XM_027373076.1	0.866263299093994
XM_027373892.1	0.866263299093994
XM_027376055.1	0.866307185246698
XM_027383646.1	0.866372037556496
XM_027355279.1	0.866441137745007
XM_027355017.1	0.866453687350836
XM_027359454.1	0.866453687350836
XM_027373819.1	0.866453687350836
XM_027364363.1	0.866585833393379
XM_027353371.1	0.866755993546703
XM_027367949.1	0.866894898883874
XM_027361405.1	0.866968489587522
XM_027370895.1	0.867027718482201
XM_027351389.1	0.867071258093747
XM_027361487.1	0.867073844699391
XM_027375048.1	0.867158772619014
XM_027370766.1	0.867214464806895
XM_027364569.1	0.867571326240174
XM_027369663.1	0.867571326240174
XM_027362827.1	0.867586231268455
XM_027357408.1	0.867594223995994
XM_027374223.1	0.867594223995994
XM_027378983.1	0.867594223995994
XM_027361786.1	0.867630183021797
XM_027362600.1	0.867630183021797
XM_027355697.1	0.867888544666394
XM_027351273.1	0.867899517564383
XM_027354104.1	0.867899517564383
XM_027374296.1	0.867899517564383
XM_027355415.1	0.86801224578313
XM_027360097.1	0.86801224578313
XM_027363687.1	0.86801224578313
XM_027351945.1	0.868116076735834
XM_027375687.1	0.86827857092724
XM_027366046.1	0.868467949561123
XM_027377657.1	0.868467949561123
XM_027362538.1	0.868526655157808
XM_027360762.1	0.868636234999815
XM_027381391.1	0.868708733970226
XM_027368444.1	0.868789873599498
XM_027354581.1	0.868875513251322
XM_027359505.1	0.869088755287058
XM_027378627.1	0.869088755287058
XM_027354543.1	0.869215270969054
XM_027366382.1	0.869267881676895
XM_027381319.1	0.869267881676895
XM_027369401.1	0.869410485456265
XM_027359345.1	0.869475449170109
XM_027360726.1	0.869475449170109
XM_027361998.1	0.869475449170109
XM_027351683.1	0.869731195315222
XM_027383611.1	0.869731195315222
XM_027356061.1	0.869771038596609
XM_027378984.1	0.869809762910506
XM_027367876.1	0.869815556503331
XM_027372705.1	0.869995699222767
XM_027366307.1	0.870061530772515
XM_027360518.1	0.870224404264658
XM_027375966.1	0.870261124837494
XM_027360515.1	0.87027994987966
XM_027381274.1	0.870373406468165
XM_027363018.1	0.87042220453763
XM_027369970.1	0.870444077651081
XM_027380979.1	0.870444077651081
XM_027355114.1	0.870644101282184
XM_027373209.1	0.87093599128901
XM_027382879.1	0.87093599128901
XM_027354242.1	0.871012697060671
XM_027358116.1	0.871012697060671
XM_027363376.1	0.871012697060671
XM_027381180.1	0.871012697060671
XM_027383412.1	0.871012697060671
XM_027358997.1	0.871146021056701
XM_027373274.1	0.871146021056701
XM_027356763.1	0.871201041135235
XM_027365294.1	0.871210329373318
XM_027380604.1	0.871378605639189
XM_027370625.1	0.87151463267397
XM_027376563.1	0.87151463267397
XM_027375997.1	0.871523474245247
XM_027360273.1	0.871572109507132
XM_027361223.1	0.871572109507132
XM_027370002.1	0.871572109507132
XM_027373519.1	0.871661087840434
XM_027362458.1	0.871751845293647
XM_027357103.1	0.871870636788092
XM_027360938.1	0.871870636788092
XM_027361451.1	0.871870636788092
XM_027361126.1	0.872086100689477
XM_027363888.1	0.872086100689477
XM_027378312.1	0.872162855370718
XM_027370246.1	0.872237725851307
XM_027358303.1	0.872317718534141
XM_027353845.1	0.872614220245861
XM_027373548.1	0.873097075569967
XM_027376390.1	0.873097075569967
XM_027356640.1	0.873127793698015
XM_027371458.1	0.873413506521965
XM_027379213.1	0.873413506521965
XM_027377707.1	0.873684310439104
XM_027366660.1	0.873927332147494
XM_027357439.1	0.874213945591902
XM_027361713.1	0.874213945591902
XM_027368696.1	0.874213945591902
XM_027380243.1	0.874213945591902
XM_027360919.1	0.874364855660973
XM_027363792.1	0.874467737082648
XM_027382458.1	0.874626664099318
XM_027359444.1	0.875073065093672
XM_027370680.1	0.875073065093672
XM_027363797.1	0.875155303961566
XM_027360629.1	0.875156929613197
XM_027365548.1	0.875254000248927
XM_027352146.1	0.875290263285133
XM_027354659.1	0.875579220724549
XM_027366117.1	0.875679424238884
XR_003477671.1	0.875930865568577
XM_027350774.1	0.876055528880368
XM_027373319.1	0.876055528880368
XM_027361647.1	0.876160076295338
XM_027373703.1	0.876167824252957
XM_027358437.1	0.876635295714906
XM_027366359.1	0.876886652068991
XM_027366781.1	0.877146013757251
XM_027381284.1	0.877146013757251
XM_027354661.1	0.877429844717707
XM_027374963.1	0.877429844717707
XM_027373506.1	0.877463711049474
XM_027376162.1	0.877463711049474
XM_027381938.1	0.877465567854895
XM_027354817.1	0.877537183812409
XM_027373428.1	0.877537183812409
XM_027373674.1	0.877537183812409
XM_027375652.1	0.877537183812409
XM_027368123.1	0.877559493230395
XM_027360178.1	0.877916716398557
XM_027376228.1	0.877916716398557
XM_027361887.1	0.877923509857478
XR_003476154.1	0.877937453692374
XM_027369095.1	0.877977899759368
XM_027355417.1	0.878072916619079
XM_027368324.1	0.878072916619079
XM_027353688.1	0.878197935667031
XM_027356070.1	0.878197935667031
XM_027357102.1	0.878197935667031
XM_027357597.1	0.878197935667031
XM_027371634.1	0.878197935667031
XM_027374741.1	0.878197935667031
XM_027376811.1	0.878197935667031
XM_027379924.1	0.878197935667031
XR_003476853.1	0.878197935667031
XM_027379983.1	0.878269755106288
XM_027382089.1	0.878426116843646
XM_027350698.1	0.878569084022695
XM_027364332.1	0.878569084022695
XM_027378444.1	0.878569084022695
XR_003477216.1	0.878569084022695
XM_027351680.1	0.878600864239418
XM_027379402.1	0.878622996308167
XM_027356297.1	0.878657990610196
XM_027350645.1	0.87883482495986
XM_027360122.1	0.87883482495986
XM_027362386.1	0.87883482495986
XM_027366278.1	0.87883482495986
XM_027367732.1	0.87883482495986
XM_027368639.1	0.87883482495986
XM_027370711.1	0.87883482495986
XM_027370756.1	0.87883482495986
XM_027375200.1	0.87883482495986
XR_003477421.1	0.87883482495986
XM_027368409.1	0.87890662570798
XM_027378625.1	0.879096621114371
XM_027353321.1	0.879151642116895
XM_027359742.1	0.879363233415011
XM_027375705.1	0.879363233415011
XM_027362039.1	0.879456955055124
XM_027375957.1	0.879463722427288
XM_027361246.1	0.879807520838454
XM_027377445.1	0.880198606842626
XM_027356436.1	0.880265400713014
XM_027360700.1	0.880297947395932
XM_027358203.1	0.880353951626107
XM_027366963.1	0.880602925087201
XM_027373784.1	0.880602925087201
XM_027354079.1	0.880859101939922
XM_027351839.1	0.880874809501145
XM_027355409.1	0.880874809501145
XM_027358429.1	0.880874809501145
XM_027365149.1	0.880874809501145
XM_027373191.1	0.880874809501145
XM_027379813.1	0.880874809501145
XM_027374934.1	0.880889038047153
XM_027381951.1	0.880889038047153
XM_027365556.1	0.881453191795004
XM_027380827.1	0.881458742976356
XM_027350621.1	0.88176304692797
XM_027355963.1	0.88176304692797
XM_027363208.1	0.88176304692797
XM_027374396.1	0.88176304692797
XM_027376084.1	0.88176304692797
XM_027372142.1	0.881806452662202
XM_027356730.1	0.881881189164954
XM_027368946.1	0.881881189164954
XM_027380713.1	0.881917239718202
XM_027354404.1	0.882009804775821
XM_027366714.1	0.882185507198411
XM_027350963.1	0.882245691743449
XM_027374109.1	0.882319443261466
XM_027368411.1	0.882396126163531
XM_027353318.1	0.882423792673559
XM_027354813.1	0.882423792673559
XM_027357005.1	0.882423792673559
XM_027376142.1	0.882423792673559
XM_027376574.1	0.882423792673559
XR_003477196.1	0.882454541798196
XM_027365457.1	0.882913096820565
XM_027381080.1	0.882984942041444
XM_027370720.1	0.883041099257396
XM_027365060.1	0.883179774479716
XM_027376361.1	0.883234875516288
XM_027374395.1	0.883346372800226
XM_027368328.1	0.883393636151634
XM_027361208.1	0.883611116703109
XM_027353559.1	0.883638099632767
XM_027362556.1	0.883638099632767
XM_027351312.1	0.883747848612568
XM_027378273.1	0.883747848612568
XM_027376281.1	0.884149344700403
XM_027363841.1	0.884660547199205
XM_027367136.1	0.885094821967841
XM_027377758.1	0.885147793051772
XM_027351289.1	0.885420217068691
XM_027372233.1	0.885590625692791
XM_027355481.1	0.885738943123307
XM_027356120.1	0.885738943123307
XM_027373100.1	0.885738943123307
XM_027378929.1	0.885738943123307
XM_027382823.1	0.885738943123307
XM_027356939.1	0.885893389664629
XM_027372703.1	0.886007678611216
XM_027368156.1	0.886091077156337
XM_027362712.1	0.886391936527195
XM_027351753.1	0.886517992194802
XM_027372918.1	0.886806471573579
XM_027376331.1	0.88700373716707
XM_027355465.1	0.887207786502353
XM_027355287.1	0.887231626958071
XM_027375707.1	0.887231626958071
XM_027377163.1	0.887281620971427
XM_027365773.1	0.887671406436757
XM_027363064.1	0.887782628091268
XM_027363271.1	0.887951053875729
XM_027382832.1	0.887958656664933
XR_003475824.1	0.888039258059583
XM_027365513.1	0.888059497221725
XM_027365386.1	0.88821440574074
XM_027380444.1	0.888645818674843
XM_027373749.1	0.888687677617633
XM_027381573.1	0.888718323192735
XM_027358647.1	0.888729302071919
XM_027354922.1	0.888883473738536
XM_027365818.1	0.888883473738536
XM_027372088.1	0.888883473738536
XM_027373889.1	0.888883473738536
XR_003476667.1	0.888883473738536
XM_027369321.1	0.889016098316976
XM_027360060.1	0.88910906896297
XM_027357837.1	0.889182977351161
XM_027361406.1	0.889529268127792
XM_027372006.1	0.889702095706882
XM_027357628.1	0.889711419391814
XM_027358805.1	0.889711419391814
XM_027367131.1	0.889745847197782
XM_027358304.1	0.890198055465389
XM_027362605.1	0.890198055465389
XM_027362607.1	0.890198055465389
XM_027371094.1	0.890261270738473
XM_027376914.1	0.890270614783612
XM_027381581.1	0.890277031180857
XM_027362980.1	0.89035989535914
XM_027363213.1	0.890384175235875
XM_027368727.1	0.890422526708803
XM_027353843.1	0.890465026008178
XM_027354872.1	0.890580120480151
XM_027370601.1	0.890580120480151
XM_027373192.1	0.890648015780963
XM_027377533.1	0.890735834055121
XM_027378936.1	0.89082073486966
XM_027375206.1	0.890870449792718
XR_003477284.1	0.890870449792718
XM_027359675.1	0.890962447880225
XM_027365458.1	0.891020320657086
XM_027379384.1	0.891119730985474
XM_027351989.1	0.891253771924535
XM_027372174.1	0.891253771924535
XM_027383121.1	0.891253771924535
XM_027372309.1	0.891279195929988
XM_027377428.1	0.891459901724959
XM_027360119.1	0.891564482860732
XM_027372766.1	0.891564482860732
XM_027360345.1	0.891589573334761
XM_027375470.1	0.891774261932277
XM_027374209.1	0.892116066978366
XM_027373355.1	0.892157539730843
XM_027370665.1	0.892167229747366
XM_027360851.1	0.892249055065732
XR_003477131.1	0.892249055065732
XM_027355398.1	0.892840128465522
XM_027381402.1	0.892870545953117
XM_027383309.1	0.892964609523729
XM_027356525.1	0.893182087192366
XM_027357162.1	0.89333092251196
XM_027362139.1	0.893593852564963
XM_027368987.1	0.893796803684143
XM_027383115.1	0.893796803684143
XM_027370561.1	0.893814974760965
XM_027352231.1	0.89408157496022
XM_027378707.1	0.89408761097216
XM_027358814.1	0.894095469509128
XM_027352351.1	0.894172015591269
XM_027380279.1	0.894289087680029
XM_027354664.1	0.894445525539824
XM_027358142.1	0.894445525539824
XM_027364622.1	0.894445525539824
XM_027377325.1	0.894445525539824
XM_027365756.1	0.894456506007149
XM_027376789.1	0.894456506007149
XM_027361224.1	0.894546265167399
XM_027375656.1	0.894563419004944
XM_027374692.1	0.894610699531881
XM_027360029.1	0.895006664573084
XM_027378898.1	0.895006664573084
XM_027366652.1	0.895018761571944
XM_027357385.1	0.895386905384806
XM_027357978.1	0.895386905384806
XM_027375463.1	0.895545551325392
XM_027380248.1	0.895545551325392
XR_003476106.1	0.895545551325392
XM_027379319.1	0.895584864446481
XM_027363270.1	0.89574740630233
XM_027364840.1	0.895899318180341
XM_027355300.1	0.895925125965635
XM_027352241.1	0.895935602939362
XM_027356435.1	0.896103357010309
XM_027357427.1	0.896103357010309
XM_027383202.1	0.896352613633188
XM_027359277.1	0.896413704803905
XM_027358433.1	0.896571220262119
XM_027363771.1	0.896727694589063
XM_027374898.1	0.896874885706694
XM_027362480.1	0.896911596901308
XM_027352892.1	0.897349719914612
XM_027361952.1	0.897372536715663
XM_027374938.1	0.897402278656985
XM_027382676.1	0.897405169190517
XM_027378722.1	0.897772003018286
XM_027371427.1	0.897911973434107
XM_027361689.1	0.898121778882657
XM_027373185.1	0.898128100904192
XM_027375548.1	0.898153710344932
XM_027363381.1	0.898255603267374
XM_027375157.1	0.89827362330969
XM_027382974.1	0.898282363304593
XM_027368869.1	0.898358494084365
XM_027366992.1	0.898461031218358
XM_027376799.1	0.898938110879919
XM_027371183.1	0.899011662440104
XM_027360592.1	0.899203821005633
XM_027381323.1	0.899267496724801
XM_027350775.1	0.899267759471381
XM_027354618.1	0.899267759471381
XM_027372930.1	0.899267759471381
XM_027377728.1	0.899267759471381
XM_027361238.1	0.899309473880656
XM_027375989.1	0.89933895315027
XM_027374272.1	0.899895106356509
XM_027370531.1	0.900150379412053
XM_027374108.1	0.900150379412053
XM_027374222.1	0.900150379412053
XM_027375243.1	0.900150379412053
XM_027379872.1	0.900150379412053
XM_027358252.1	0.900415499015553
XM_027363854.1	0.900417181570123
XM_027351767.1	0.900783520640719
XM_027363608.1	0.900784929376561
XM_027361832.1	0.900933593623118
XM_027376328.1	0.901025036328995
XM_027358235.1	0.901173607432376
XM_027380587.1	0.901302170318562
XM_027376277.1	0.90149850066303
XM_027364444.1	0.901756946211912
XM_027362570.1	0.901973060517753
XM_027362651.1	0.902080799207597
XM_027374271.1	0.902080799207597
XM_027350866.1	0.902502426223946
XM_027361065.1	0.902503355198098
XM_027364720.1	0.902503355198098
XR_003477031.1	0.902503355198098
XM_027357329.1	0.902666032630704
XM_027370104.1	0.902666032630704
XM_027367743.1	0.902762773555677
XM_027379508.1	0.902765259256482
XM_027362590.1	0.903718139139204
XM_027357404.1	0.903902808835858
XM_027380736.1	0.903902808835858
XM_027353335.1	0.904030827556522
XM_027375631.1	0.904089806219279
XM_027367563.1	0.904107928133834
XM_027381401.1	0.904107928133834
XM_027352185.1	0.904285254864976
XR_003477758.1	0.904285254864976
XM_027371138.1	0.904353108403679
XM_027375409.1	0.904378940666185
XM_027361767.1	0.904695222846615
XM_027371124.1	0.90497483243065
XM_027373983.1	0.905100064453363
XM_027353839.1	0.90526377233349
XM_027354405.1	0.90526377233349
XM_027354918.1	0.90526377233349
XM_027381419.1	0.90526377233349
XR_003474969.1	0.90526377233349
XM_027352350.1	0.905320722310022
XM_027359585.1	0.905320722310022
XM_027365790.1	0.905320722310022
XM_027368469.1	0.905320722310022
XM_027352162.1	0.905631887263749
XM_027352734.1	0.905631887263749
XM_027358082.1	0.90569640290518
XR_003475876.1	0.90569640290518
XM_027358972.1	0.905711722814508
XM_027373883.1	0.905838007647389
XM_027360964.1	0.906319183064647
XM_027376115.1	0.906705278309526
XM_027363209.1	0.906851369645355
XM_027365093.1	0.906851369645355
XM_027354650.1	0.906866133039756
XM_027363640.1	0.906866133039756
XM_027364526.1	0.906866133039756
XM_027377121.1	0.90688613823818
XM_027354767.1	0.907074967904129
XM_027377881.1	0.907172633616562
XM_027357515.1	0.907240465755189
XM_027372223.1	0.907240465755189
XM_027375488.1	0.907240465755189
XM_027370570.1	0.907302253483167
XM_027355327.1	0.907350360946369
XM_027355412.1	0.907402347992318
XM_027354728.1	0.907855272533164
XM_027353310.1	0.907909168087641
XM_027354665.1	0.908327818961891
XM_027350824.1	0.908784175769998
XM_027363212.1	0.908784175769998
XM_027369993.1	0.908784175769998
XM_027373985.1	0.908784175769998
XM_027376156.1	0.908784175769998
XM_027383017.1	0.908784175769998
XM_027379397.1	0.908816441608639
XM_027354015.1	0.908891145092507
XM_027354427.1	0.908891145092507
XM_027360350.1	0.908891145092507
XM_027383229.1	0.908891145092507
XM_027373406.1	0.90893120907213
XM_027364904.1	0.908985182505714
XM_027374927.1	0.909008774629861
XM_027350664.1	0.909035926194129
XM_027383802.1	0.909035926194129
XM_027353848.1	0.909139396357845
XM_027357406.1	0.909139396357845
XM_027368061.1	0.909139396357845
XM_027368244.1	0.909317333849836
XM_027366875.1	0.909637174188555
XM_027358973.1	0.909819319866684
XM_027356008.1	0.909864565751915
XM_027356255.1	0.909954855582486
XM_027371193.1	0.909962290398164
XM_027357409.1	0.910042075204369
XM_027362652.1	0.910300759723926
XM_027363436.1	0.910314495302437
XM_027379916.1	0.910497315915971
XM_027373048.1	0.910731709661924
XM_027358672.1	0.910881476104175
XM_027360036.1	0.911037021998796
XM_027361255.1	0.911037021998796
XM_027359004.1	0.911117677917727
XM_027358322.1	0.911523055782665
XM_027352694.1	0.911538285611722
XM_027361044.1	0.911538285611722
XM_027364176.1	0.911538285611722
XM_027362514.1	0.911691388545853
XM_027366878.1	0.91174844329129
XM_027378313.1	0.91194010589427
XM_027359243.1	0.912099729840452
XM_027372852.1	0.912247593370911
XM_027378185.1	0.912349340667776
XM_027379398.1	0.913000660794813
XM_027358106.1	0.91314394306603
XM_027360652.1	0.91314394306603
XM_027374955.1	0.91314394306603
XM_027378667.1	0.91314394306603
XM_027381505.1	0.91314394306603
XM_027379092.1	0.913292795558761
XM_027380498.1	0.913292795558761
XM_027356956.1	0.913322603194701
XM_027363374.1	0.913439954524375
XM_027366378.1	0.913449808689133
XM_027375220.1	0.913449808689133
XM_027377712.1	0.913449808689133
XM_027377508.1	0.913456540046171
XM_027365775.1	0.913480374577508
XM_027380497.1	0.913481612088108
XM_027354955.1	0.91352681555973
XM_027379097.1	0.91352681555973
XM_027365940.1	0.913659428871413
XM_027380375.1	0.91370639968092
XM_027352276.1	0.913817805041642
XM_027355496.1	0.913817805041642
XR_003477036.1	0.913817805041642
XM_027355280.1	0.913928585791604
XM_027361458.1	0.913928585791604
XM_027352811.1	0.914122806072279
XM_027368693.1	0.914147032580283
XM_027354176.1	0.914668981120313
XM_027373553.1	0.914668981120313
XM_027358312.1	0.914879993131096
XM_027358444.1	0.914939269973478
XM_027362589.1	0.915178678636584
XM_027377898.1	0.915178678636584
XM_027366859.1	0.915203770854648
XM_027363014.1	0.915233422396234
XM_027350744.1	0.915291881647597
XM_027365160.1	0.915291881647597
XM_027376485.1	0.915291881647597
XM_027380557.1	0.915291881647597
XR_003475481.1	0.915291881647597
XR_003476330.1	0.915291881647597
XM_027356649.1	0.915380871542337
XR_003476373.1	0.915380871542337
XM_027354843.1	0.915443753555988
XM_027352017.1	0.915634451917691
XM_027362997.1	0.915668223812765
XM_027363380.1	0.915668223812765
XM_027374799.1	0.915945248464234
XM_027377587.1	0.915945248464234
XM_027354380.1	0.916134020129538
XM_027358267.1	0.916413946506711
XM_027374985.1	0.916452545414209
XM_027361715.1	0.916827484837574
XM_027357520.1	0.917003789181211
XM_027369661.1	0.917003789181211
XM_027369794.1	0.917060485225793
XM_027379219.1	0.917060485225793
XM_027381321.1	0.917061851959665
XM_027362831.1	0.917084435628239
XM_027372831.1	0.917466487818671
XM_027374248.1	0.917466487818671
XM_027380912.1	0.917471748542886
XM_027354820.1	0.917476489140523
XM_027369130.1	0.917478987590429
XM_027382205.1	0.917639799692479
XM_027355776.1	0.917655838134989
XM_027383196.1	0.917734105552311
XM_027351214.1	0.917802784007845
XM_027366174.1	0.917856535973301
XM_027360852.1	0.917890218515966
XM_027368826.1	0.917890218515966
XM_027372662.1	0.917890218515966
XM_027359915.1	0.91817630015535
XM_027350855.1	0.918383661981045
XM_027375685.1	0.918520659996312
XM_027365212.1	0.918596408678363
XM_027371926.1	0.918884809377386
XM_027356527.1	0.919089753387239
XM_027367093.1	0.919089753387239
XM_027377844.1	0.919142005051102
XM_027363032.1	0.919166432207491
XM_027369806.1	0.919308483358992
XM_027361047.1	0.919478681365515
XM_027379386.1	0.919478681365515
XM_027351569.1	0.919563969962879
XM_027371235.1	0.919605861820015
XM_027359931.1	0.919736275413334
XM_027361789.1	0.919736275413334
XM_027362601.1	0.919736275413334
XM_027372704.1	0.919999397457734
XM_027381856.1	0.919999397457734
XM_027354424.1	0.920054677573114
XM_027355969.1	0.920054677573114
XM_027373684.1	0.920107225929477
XM_027363379.1	0.920201430244432
XM_027370884.1	0.920201430244432
XM_027369398.1	0.920453756263905
XM_027374393.1	0.920453756263905
XM_027354540.1	0.920498350839127
XM_027366850.1	0.921148637272388
XM_027382241.1	0.921244411321923
XM_027380607.1	0.92125225615526
XM_027353707.1	0.921333824676405
XM_027382200.1	0.921333824676405
XM_027375465.1	0.92154253566298
XM_027379257.1	0.92154253566298
XM_027368655.1	0.921543795756788
XM_027376013.1	0.921563740541613
XM_027352004.1	0.921569570763061
XM_027359938.1	0.921569570763061
XM_027359939.1	0.921734009794684
XM_027374851.1	0.921734009794684
XM_027381286.1	0.921734009794684
XM_027355505.1	0.921849306043847
XM_027354414.1	0.921880880395128
XM_027360551.1	0.921880880395128
XM_027352706.1	0.921966064048701
XM_027360074.1	0.921966064048701
XM_027379251.1	0.921966064048701
XM_027354091.1	0.922284651530346
XM_027366305.1	0.922357759834811
XM_027375850.1	0.922612397844227
XM_027380878.1	0.922612397844227
XM_027371676.1	0.922805769863386
XM_027373523.1	0.922805769863386
XM_027380184.1	0.922832066678839
XM_027357589.1	0.922923036460268
XM_027364921.1	0.922931957501454
XM_027354729.1	0.923008868986164
XM_027351272.1	0.923030226119638
XM_027375655.1	0.923388361336898
XM_027373365.1	0.923488248363242
XR_003477382.1	0.923494647417996
XM_027369684.1	0.92377613445214
XM_027357185.1	0.923842663499716
XM_027379287.1	0.92388303240419
XM_027359721.1	0.923976267962984
XM_027361461.1	0.923976267962984
XM_027367675.1	0.923976267962984
XM_027370204.1	0.923976267962984
XM_027370755.1	0.923983782908108
XM_027381338.1	0.923983782908108
XM_027373521.1	0.924093975242927
XM_027380738.1	0.924093975242927
XM_027381081.1	0.924093975242927
XM_027353991.1	0.924106366494383
XM_027383254.1	0.924151894781752
XM_027351020.1	0.924262172977928
XR_003477215.1	0.924713790146964
XM_027378288.1	0.924750928782389
XM_027356434.1	0.924897283960548
XM_027357424.1	0.924897283960548
XM_027372940.1	0.924982682647189
XM_027357003.1	0.924988797340176
XM_027358757.1	0.925245864559497
XM_027381957.1	0.925412051045532
XM_027382636.1	0.925670475672744
XM_027354413.1	0.925684007535174
XM_027377715.1	0.9257337922177
XM_027362016.1	0.925823536334659
XM_027375540.1	0.925842457116682
XM_027371039.1	0.925880815472448
XM_027375599.1	0.925880815472448
XM_027368875.1	0.925882870255365
XM_027374164.1	0.925882870255365
XM_027367095.1	0.925901514414198
XM_027383082.1	0.92598714276746
XM_027357084.1	0.92601105547526
XM_027366971.1	0.926115613779424
XM_027364416.1	0.926569011726287
XM_027362250.1	0.926714160223365
XM_027365287.1	0.926714160223365
XM_027372621.1	0.926714160223365
XM_027383310.1	0.92677127904907
XM_027352277.1	0.926822272849921
XM_027355698.1	0.926924882110194
XM_027355240.1	0.927187281310492
XM_027352530.1	0.927219930709516
XM_027365124.1	0.927430711145519
XM_027352818.1	0.927560258511526
XM_027360075.1	0.927560258511526
XM_027380156.1	0.927560258511526
XR_003477161.1	0.927560258511526
XM_027367749.1	0.927776208220795
XM_027360395.1	0.927799542846009
XM_027351925.1	0.928016647046951
XM_027375862.1	0.928016647046951
XM_027381403.1	0.928016647046951
