ID	edgeR_logFC	limma_logFC	NOISeq_log2FC_SigInv	DESeq2_log2FoldChange
XM_027380571.1	4.68116441166833	4.62014812538865	4.6687960416277	4.73833491311873
XM_027380579.1	2.03281006889814	2.48602952628466	2.03733074494578	2.11550060783514
XM_027380586.1	7.5389834396955	8.26379018770617	7.09364964874563	7.72950363359011
XM_027380589.1	-3.66637261514514	-3.30143294608454	-3.65489045215909	-3.64617768046647
XM_027380590.1	-2.97799079419175	-2.48661055530636	-2.9614023139744	-2.95340519191506
XM_027380592.1	-5.38386315289577	-5.09159690250384	-5.44172330704442	-5.4449967822817
XM_027380593.1	-2.03193044854045	-1.91086857558082	-2.07773995404664	-2.04279449995673
XM_027380595.1	1.87311144488376	1.85295859646979	1.8575846904002	1.90128140515414
XM_027380605.1	1.82365736146666	1.91952205491307	1.75609599176704	1.86943114764387
XM_027380611.1	4.64379962651659	5.25756218459882	4.52045983803854	4.62701292011774
XM_027380613.1	4.35459294835456	5.94644066012421	4.30694314500691	4.31639961716406
XM_027380617.1	-2.1760367674361	-2.11119776529105	-2.27484946982113	-2.23228915197141
XM_027380618.1	-5.86622970320142	-5.20646100592365	-5.97547423223471	-5.90498095107362
XM_027380628.1	-1.49158148731572	-1.54414672500388	-1.5358339427241	-1.51502044832653
XM_027380630.1	8.20874974448609	8.67983225791649	8.0085809830759	8.32505383576477
XM_027380647.1	1.06117360113502	1.52192229822945	1.02997065850934	1.06023529305642
XM_027380654.1	2.60216350370097	2.64371879021845	2.5716291239017	2.59786449950742
XM_027380677.1	4.18973394536134	4.29280887941241	4.21347358349733	4.24667737767151
XM_027380708.1	4.75844723390003	4.52015649122771	4.5990024703009	4.73367193851398
XM_027380712.1	-1.80450453096419	-1.13817407352342	-1.88938740384454	-1.83592723999118
XM_027380715.1	4.34473257437412	4.22930436287376	4.26616666205759	4.32400635422976
XM_027380742.1	6.59987881767587	5.87349704087856	5.66621042133389	6.70665014179909
XM_027380758.1	1.88977393484083	1.95049147194912	1.8353236736107	1.88132800443469
XM_027380769.1	2.23162360310149	2.22290935574346	2.20037617271923	2.24299411849682
XM_027380770.1	-1.98048211987695	-2.03015859505259	-2.01973361382603	-1.98156449433368
XM_027380771.1	-2.0275741521261	-2.10829160565058	-2.06577438729095	-2.02983649264804
XM_027380772.1	-2.00871133088476	-2.0890807688536	-2.04758845148718	-2.01213363335276
XM_027380776.1	-1.99214729511347	-1.9191447852717	-2.00905167361668	-1.98060408728371
XM_027380778.1	2.72576744751333	3.1539030872592	2.62592896349392	2.67308832727631
XM_027380779.1	3.28869689075429	3.3277279184432	3.28636948101376	3.32957747548981
XM_027380780.1	3.253468991337	3.26073233325614	3.24232802220975	3.31029971190614
XM_027380781.1	3.22355870674987	3.20426586510684	3.21351827963625	3.2824881186093
XM_027380782.1	4.27881649199327	4.99470254078447	4.26012359616828	4.27118351804519
XM_027380783.1	4.47998061058473	5.0660596871015	4.49072962099181	4.56601091226243
XM_027380793.1	2.65641349180696	3.04119999255344	2.47783162704315	2.65665937482909
XM_027380800.1	-1.5524726675911	-1.73771711677269	-1.61836662258441	-1.58601734621885
XM_027380801.1	-1.59264932154481	-1.80756971173216	-1.65147490936704	-1.62183938500438
XM_027380802.1	7.5845705122813	11.9732087679214	7.70876765742537	7.69870015121372
XM_027380803.1	7.59114791142608	11.839996093204	7.71206231666763	7.70327853137794
XM_027380804.1	3.76819405864111	4.02368924059702	3.70851127187672	3.72037625545588
XM_027380808.1	7.95235339588345	10.569147118374	8.01582991294626	8.00584049007335
XM_027380812.1	5.23265942699949	5.72337399489448	5.13229218580262	5.24872255992757
XM_027380815.1	8.3847166666836	11.5132241108057	8.46079693395421	8.47013095711511
XM_027380816.1	2.99978421670643	1.03735617784064	2.8797858132134	2.87295204670061
XM_027380817.1	-4.01669964496503	-4.9021705487856	-4.08225855029815	-4.08897263903302
XM_027380822.1	6.42914868902595	8.46036038962843	6.45720445175216	6.53230512075719
XM_027380833.1	7.01699278813043	9.02177621468999	7.12601154786941	7.13810197726866
XM_027380851.1	1.96136201095316	2.08082696736992	1.91020875161459	1.94992577726579
XM_027380853.1	-3.16761267242335	-3.0458636018494	-3.18767823789117	-3.17699134263635
XM_027380854.1	-3.16210814727584	-3.07676699192811	-3.20771185920299	-3.19754355431815
XM_027380855.1	7.02670929170226	8.60115499838896	6.99971776996442	7.09441144567985
XM_027380856.1	8.36392333538804	8.32731259509547	7.97204179805292	8.51336632436992
XM_027380857.1	4.14439178521268	3.99734422384246	3.8745777060723	4.27796731331481
XM_027380858.1	6.20326128731971	6.4066999534702	6.32140889912927	6.38732801599412
XM_027380864.1	1.5634028722746	1.34796546044624	1.47226992921822	1.52053507615941
XM_027380873.1	7.10334143419331	7.16991169367159	7.04404545684454	7.14007207564024
XM_027380874.1	9.17391069185492	8.23153739805571	7.86124053331259	9.2648191933733
XM_027380875.1	7.24061878892151	7.48416501410658	6.65717192510411	7.43130687181031
XM_027380876.1	7.14613465022156	7.07958628766477	6.39057298052865	7.31175120136252
XM_027380878.1	-1.98295058448641	-1.50152387022544	-2.00319424389969	-1.98652637221184
XM_027380880.1	1.81016078713054	1.87664511131024	1.77105802012563	1.83101318901074
XM_027380881.1	0.819383697607683	2.14363719249805	0.741965388207372	0.798459333131933
XM_027380885.1	6.11700395289791	6.86103430570332	5.75023973182276	6.25831623969893
XM_027380891.1	-2.09672972623246	-2.10186217186679	-2.13701412343205	-2.10762168614313
XM_027380893.1	-1.50555403015278	-1.37221109776911	-1.55569683111278	-1.49141395147823
XM_027380910.1	5.95805474877226	5.9146318212959	5.59889921242967	6.05803988901481
XM_027380915.1	5.87481791120741	4.92923730706092	4.75800301048439	5.84053759227918
XM_027380942.1	2.02859894500157	2.38333462133921	1.99501639039351	2.0235224104472
XM_027380950.1	3.83483308236259	4.56954352947508	3.79419813755795	3.84462192229256
XM_027380953.1	-2.91321555474622	-3.01674389279369	-2.98510585104445	-2.95272955360906
XM_027380960.1	-2.80804665079539	-2.93558834943337	-2.88933894601864	-2.86145071562553
XM_027380961.1	10.7574767386777	6.91940278851914	7.00987432673727	8.5841261028974
XM_027380967.1	-7.12020472897462	-10.0012685393196	-7.25663491554202	-7.25845499421
XM_027380973.1	-4.57638710975754	-7.45003126834328	-4.68190172352423	-4.70576950884985
XM_027380981.1	7.67179286635659	7.74223007004166	6.90862728254598	7.86049980824609
XM_027380983.1	1.13890056232247	1.76478251271016	1.10863437747746	1.10450412399265
XM_027380997.1	7.80118374935032	6.58191235971774	7.7205786575365	7.9363140597993
XM_027380998.1	8.55161812633226	8.28661889226664	8.62977770013806	8.70762897589656
XM_027380999.1	9.87344621586361	10.114981160144	9.71285671896662	9.92936799414725
XM_027381001.1	12.417635946332	11.1118869383232	11.2413613652734	12.63793756091
XM_027381002.1	9.2748099705402	9.57805959112614	9.11294220402399	9.38303815207635
XM_027381006.1	7.31142253871982	6.99193143715145	7.33238765620029	7.452245880526
XM_027381008.1	11.8188246786822	10.4181613335117	10.70937929638	11.9450400986065
XM_027381018.1	12.2110332656702	7.64158549297806	8.402469598496	9.97773187456105
XM_027381022.1	-3.18526027237027	-2.59105178360337	-3.14894209842169	-3.14862795128646
XM_027381023.1	-1.74252620234979	-1.52039883421045	-1.78471629186546	-1.74386211049426
XM_027381025.1	6.99931922424972	8.50728905050372	7.1931681551652	7.19499715858719
XM_027381034.1	-1.54372813841731	-1.8826584189532	-1.63889850863189	-1.58646770082388
XM_027381043.1	3.34583546702313	4.02437402146572	3.30266516658622	3.29973693603554
XM_027381044.1	3.46713848967678	3.60320175289418	3.50106226448796	3.46403296019549
XM_027381045.1	3.53978731912288	3.57887182717522	3.5704775888287	3.53814921049198
XM_027381049.1	5.77825957765488	6.17101594396444	5.74123944876127	5.76807191670976
XM_027381050.1	6.28414375621719	6.39661181480613	6.27434555394872	6.287050933981
XM_027381055.1	10.2340720548936	9.23938485092279	9.02016774298359	10.257562915754
XM_027381060.1	-1.6943302648405	-1.5855620387133	-1.73415629278257	-1.70418534328967
XM_027381061.1	-4.16836242905058	-4.61473851589807	-4.21195685964007	-4.20887176539862
XM_027381064.1	2.10154062821864	2.14692195411492	2.04020219729703	2.08713944936044
XM_027381066.1	4.88758479135483	4.94220064089336	4.83604618386164	4.87176226921858
XM_027381073.1	6.75385748460271	7.78892550689124	6.78132246530335	6.88023618590506
XM_027381074.1	8.10030022737107	8.81960678018735	8.00327673058566	8.24833764853369
XM_027381075.1	-2.15788964375155	-2.11302349455884	-2.19550200478715	-2.17079569161879
XM_027381080.1	3.1214268058403	3.38262600616703	3.13956290273076	3.11602101966574
XM_027381081.1	3.49587487243293	4.02966328907866	3.50954798459275	3.49605763376323
XM_027381083.1	-2.37222968845657	-2.21674933371435	-2.39695214717436	-2.37931548590014
XM_027381100.1	1.97592832778672	2.01518045788909	1.90964592740159	1.95103035247617
XM_027381114.1	7.12742109545447	9.67904762579349	7.22692213115794	7.26774842858551
XM_027381129.1	8.05795669179031	8.9538840335239	7.90500295489237	8.2059533409506
XM_027381131.1	3.69024483207238	4.27828886645134	3.62932799939723	3.64706484566845
XM_027381132.1	-1.55170736588119	-0.824213511024806	-1.64575180027746	-1.58249797974729
XM_027381145.1	12.8073980720916	9.05395819674788	9.04951346281736	10.6220956330479
XM_027381154.1	-4.19539164846393	-4.33551887985543	-4.24514844965903	-4.24312063527497
XM_027381155.1	-4.22724224934948	-4.39194234142955	-4.28062682217796	-4.27911468186937
XM_027381156.1	-4.17172060513098	-4.32538269977359	-4.22043604560764	-4.22186012359689
XM_027381159.1	-2.04450075292809	-2.88385519322826	-2.07383168670143	-2.08137164447993
XM_027381160.1	-1.97336640836889	-2.75385287635434	-2.0044704046626	-2.01175359781675
XM_027381161.1	-1.80602639605844	-2.6362657363117	-1.85383879359149	-1.86113844561594
XM_027381162.1	-1.97032942108951	-2.78185933007223	-2.00998917646726	-2.01614577694968
XM_027381181.1	2.55207779108837	3.29692517947732	2.51249940906814	2.54537881421678
XM_027381198.1	2.42682143228407	2.64941334047078	2.42828072760406	2.46297472038302
XM_027381219.1	1.29447597865801	1.69172082431159	1.26611933286055	1.32374316350321
XM_027381226.1	-5.19325920081775	-5.27847524600199	-5.24055258881743	-5.25667003031688
XM_027381233.1	1.43322939759348	2.23625731500112	1.40242711674118	1.45034416889204
XM_027381261.1	2.94110193503443	2.96366345319324	2.9140360018233	2.96011328959808
XM_027381267.1	5.33647397528525	6.42893427873314	5.27719596663955	5.40983428247015
XM_027381274.1	-2.19072755339148	-2.14377347358488	-2.21959478286646	-2.19212881954409
XM_027381275.1	-2.31461911158784	-2.26696988299814	-2.3525842962396	-2.3253909767553
XM_027381280.1	9.04126519868301	5.06217046041752	5.29739250380579	6.86941526170931
XM_027381282.1	8.55473895019562	4.50748419273575	4.82326597734388	6.39560151993315
XM_027381283.1	5.37734356630276	4.79835793796494	4.80667087561136	5.51997012077629
XM_027381286.1	-1.72145013648429	-1.65810751875707	-1.73627642086544	-1.70731705339073
XM_027381298.1	3.31485149082882	3.3963083752749	3.29473571434786	3.34811194049592
XM_027381299.1	5.70650338287408	5.89083900165351	5.66909254185978	5.68216128138102
XM_027381300.1	7.1100087858014	10.0970486587406	7.23513158679067	7.23429964690249
XM_027381305.1	1.36872304894403	1.65362036798523	1.35514340003417	1.35660203650728
XM_027381309.1	1.50991424743274	1.46782874825268	1.50047513606186	1.55177671122593
XM_027381311.1	1.32264806645375	1.50032950043528	1.33101456890899	1.37028715159685
XM_027381317.1	4.45899552610282	4.85815846538018	4.44103483379228	4.49134783544007
XM_027381327.1	1.86384226270113	2.05057427582145	1.82462931021832	1.85863938847416
XM_027381337.1	-1.70755698619169	-1.46970523383065	-1.67821682842692	-1.6636988340082
XM_027381338.1	-5.2585258631355	-4.56074049697701	-5.28712143905143	-5.30059709065285
XM_027381339.1	7.85528215473845	8.78063174616396	7.79012748495313	7.98931768415363
XM_027381340.1	2.81129843895302	3.56817851485975	2.75356405920765	2.77651365215809
XM_027381345.1	1.48880078435905	2.766211589935	1.42212502062607	1.47210131607216
XM_027381346.1	-5.26477539724178	-4.5527256986807	-5.29295611447183	-5.30647388051564
XM_027381353.1	-4.99536261407088	-4.24978894120087	-5.02614763661816	-5.04183337904281
XM_027381354.1	2.3560082237311	2.24310454975148	2.34056847293119	2.38990066680827
XM_027381355.1	2.26912287575462	2.20968638903531	2.2570197144973	2.30222607639114
XM_027381356.1	2.40182287025144	2.35961093731276	2.38713120775674	2.43661654234929
XM_027381357.1	2.66854101416473	2.55675052302419	2.65202881082225	2.70380851412085
XM_027381358.1	2.55791164863888	2.4434106140627	2.53835003523935	2.58855094636479
XM_027381364.1	5.20917751667348	4.90701390335318	5.25755911958072	5.29733692067393
XM_027381365.1	5.12357006958969	5.16586134705169	5.09314382243747	5.11868910576522
XM_027381366.1	-1.48977224954825	-1.53026696074584	-1.52692744947842	-1.51858373699754
XM_027381372.1	-2.18989080054495	-2.29218875383071	-2.28665464973748	-2.25133842843358
XM_027381379.1	1.51842649086313	1.58054627641273	1.49699837073077	1.50458049314108
XM_027381380.1	1.74788172662753	1.78289581913286	1.66255885528691	1.75244000853292
XM_027381385.1	-1.99852660067093	-1.94931263881016	-2.02053367712228	-2.01335183541011
XM_027381387.1	-2.03294931556486	-1.97432942796854	-2.04703995180013	-2.04293854613536
XM_027381388.1	-1.86183692115683	-1.77674076718841	-1.86824376672175	-1.86170177945146
XM_027381389.1	-1.89811012656275	-1.86481431855301	-1.92136961318573	-1.91823782876974
XM_027381390.1	-1.82797501953689	-1.76196805043889	-1.8509306214069	-1.8407667494864
XM_027381391.1	-1.6853895137022	-1.52537492323001	-1.68572521355445	-1.68126168951857
XM_027381405.1	1.5629266814026	1.52264752387207	1.54956104584197	1.58451521296414
XM_027381406.1	1.66982546602828	1.68974913726889	1.67227415998692	1.68086028482479
XM_027381423.1	1.77629081301258	2.14932756408163	1.76185132147087	1.7565588855541
XM_027381427.1	3.85322775321633	3.87389170861331	3.83521168468979	3.87965663001808
XM_027381428.1	2.35027962002215	2.89051405064205	2.2962416891979	2.33381148453652
XM_027381433.1	2.32761432323085	2.35273145734262	2.29711319787372	2.32520205646171
XM_027381434.1	2.36714134767236	2.43914930171243	2.34205027424226	2.39197158014201
XM_027381435.1	9.04820824131445	8.7818474986526	8.98428698169079	9.18765980682447
XM_027381436.1	2.1878918450379	2.29230952504854	2.14134669728194	2.19605878801632
XM_027381437.1	2.63236090331737	2.63976445761051	2.56796097700034	2.65843740091633
XM_027381438.1	2.01392835875386	2.03602870812954	1.98412699835045	2.00866332750259
XM_027381439.1	2.01170009332483	2.07639395358736	1.99063213436872	2.02756330086201
XM_027381447.1	1.66335492259619	1.86025423721998	1.62236798659713	1.65202971697932
XM_027381462.1	1.3060867567318	1.723150412833	1.26228534242933	1.28967128498491
XM_027381468.1	-2.17558530806766	-2.59514940320628	-2.22574088013682	-2.20648099663232
XM_027381469.1	4.49271776658808	4.26999049765531	4.52304873118617	4.54300212158495
XM_027381470.1	4.2716366504154	4.20615854951071	4.29330954873526	4.31113680776453
XM_027381479.1	3.28290151241266	3.11022504973741	3.31892427386024	3.37453143953627
XM_027381486.1	7.69318216537621	6.80283416468018	6.45804990701208	7.69236196571969
XM_027381490.1	7.26318144274783	7.23233262914265	6.93283834601782	7.26841277113042
XM_027381496.1	2.02227994612603	2.19247863045382	2.01505884034364	2.02842279783554
XM_027381497.1	2.12207473768833	2.62887674576619	2.08851877905924	2.12144127859094
XM_027381501.1	-1.68426569190494	-1.80279394391829	-1.73390267113824	-1.70721053280927
XM_027381509.1	10.8287991063047	6.85687177772982	7.08460552266307	8.66138323938841
XM_027381510.1	6.77135351476251	6.53361537271512	6.10879874031015	6.95530056166938
XM_027381511.1	7.59084879090286	6.51333820375882	6.32398891735531	7.7255187752662
XM_027381512.1	10.9648160306898	7.01178454576326	7.21478358548477	8.78870438353127
XM_027381513.1	6.4954267706577	6.26819623548923	5.82277870296478	6.67336695287365
XM_027381514.1	8.29312745569908	6.37442212851609	6.65610554461688	7.99439848583432
XM_027381518.1	2.82501007971671	3.08012723233882	2.79137279901313	2.83040287604795
XM_027381521.1	2.52181380539598	2.7786867214557	2.53775325040988	2.53538826248417
XM_027381522.1	2.26930393280276	2.24542862535812	2.23575333726412	2.30568226939159
XM_027381523.1	2.61535038376282	2.56528090681375	2.5795223304456	2.627965805118
XM_027381524.1	2.44990374213133	2.58372372635014	2.4603874289317	2.48718547140682
XM_027381546.1	-1.79038767262099	-1.78700422186136	-1.79612575003038	-1.76101268451709
XM_027381547.1	-1.60699095984892	-1.41328230113512	-1.59749192155617	-1.57631247602045
XM_027381553.1	2.02958474235997	1.68719320841442	2.01761964643187	2.06873507421859
XM_027381554.1	5.16139565063311	5.43308771393421	5.15119294539653	5.16653667167402
XM_027381556.1	5.17892805257188	5.22428529143875	5.19673050336694	5.18855870186694
XM_027381557.1	2.64472549409337	3.14177011336624	2.65861959834577	2.72722847669847
XM_027381560.1	10.772556856654	6.37572589999669	6.94909603538245	8.51002366158673
XM_027381576.1	6.41597121615594	5.50111517918308	6.35878649505556	6.4327191535852
XM_027381577.1	8.38070828853704	10.345669313721	8.51443553147591	8.55047544495372
XM_027381578.1	6.52031715480961	5.62712335046216	6.39263685806399	6.51517045434445
XM_027381579.1	5.33263593644115	4.45881988894281	5.26432799692528	5.31316890335887
XM_027381580.1	2.20737237728734	2.11901524234649	2.17307371887787	2.20402841450488
XM_027381581.1	2.6686324840104	2.66948682665413	2.60704002729975	2.64369245427386
XM_027381589.1	-2.04941550769926	-7.30602594664411	-2.17087820277712	-2.19263925244276
XM_027381593.1	-2.65289828161199	-2.23084335566823	-2.75711932306758	-2.7010718599238
XM_027381597.1	8.68841820968062	4.93526759700326	4.90004739653944	6.46875297440427
XM_027381599.1	1.53128971557149	1.56382312360632	1.4678601805069	1.53010583327699
XM_027381603.1	4.9498405002274	4.91113180106476	4.90622276446144	4.97365828161393
XM_027381604.1	2.07406666598044	2.41133309395862	2.09386632155391	2.06588073509568
XM_027381607.1	1.78951763390546	2.20937526007187	1.6515699443265	1.80777242332596
XM_027381610.1	-4.84352285277559	-7.51537472031611	-4.96517583751888	-4.99814154679789
XM_027381619.1	1.71633645887134	1.89533707855996	1.69545450691346	1.72215895491992
XM_027381620.1	1.6656343231983	1.68083001889497	1.65562774369358	1.66415824215942
XM_027381624.1	-2.17652427130543	-2.12412560970587	-2.18599678679968	-2.1566761713717
XM_027381646.1	-3.72347961065391	-3.78074183430954	-3.81321136606403	-3.77810314513956
XM_027381652.1	-2.18114067978781	-2.06351723759513	-2.25102062881026	-2.21980591951778
XM_027381655.1	6.68760088103613	6.75816046855468	6.50391888064916	6.72562448483703
XM_027381656.1	7.27809841432103	5.58995606715519	5.64220625262768	6.86085043762833
XM_027381657.1	3.9830912467227	4.24325295559696	3.72129190239387	3.96738105281136
XM_027381663.1	6.60275971843894	6.32182415190738	5.91816028883181	6.66441192722424
XM_027381664.1	1.04188393903328	2.10527266827396	0.957105907582331	1.01672522794537
XM_027381668.1	-13.5083686883906	-14.9532007477324	-13.623171445588	-13.6292537768406
XM_027381669.1	-8.54479805337207	-8.80735020348306	-8.63516787751355	-8.60791142060736
XM_027381686.1	1.53259344348307	2.31072782342528	1.49287923841595	1.5285223298749
XM_027381706.1	5.24258089794648	5.10598163294704	5.01020685433098	5.35559725844175
XM_027381741.1	9.88887524478116	6.15284686316778	6.11394558920554	7.68156182384157
XM_027381742.1	7.51189235299032	5.8540351187491	5.76481253479993	7.14621120291543
XM_027381743.1	2.07155393446899	1.92447158788757	2.01325894611874	2.05086172566584
XM_027381748.1	1.9234598841471	2.06899134721925	1.8682392144611	1.91865628288215
XM_027381750.1	-3.57282042638986	-3.33430874535083	-3.64715461585989	-3.59335130172208
XM_027381753.1	12.9285726674775	8.71916588271136	9.19337230178992	10.7684724911702
XM_027381754.1	7.1233999093633	6.97504049485181	6.30103786143981	7.28239696350602
XM_027381768.1	3.06167330588701	3.20978255757697	3.02217932132137	3.09080025607349
XM_027381769.1	2.57862949556956	2.50590219274324	2.55984948199661	2.59315685725634
XM_027381772.1	6.49973385001553	6.52696345464723	6.00412063070454	6.60659197733194
XM_027381774.1	7.14463168256963	9.77832444970609	7.21377253763756	7.25476503457916
XM_027381776.1	-4.68161229460545	-4.81626261541667	-4.79040275949885	-4.75100215432806
XM_027381782.1	3.34582477465424	3.66864808740375	3.41215882330856	3.36151391563565
XM_027381783.1	3.07479811419553	4.0689653748584	3.04118888217112	3.08036729518237
XM_027381784.1	3.07944910506146	3.57701115439824	3.09431792980356	3.09131224918765
XM_027381785.1	3.23333253322154	3.5390683561106	3.26493990702161	3.23819960347404
XM_027381786.1	3.71286759402837	4.21827482582592	3.73327382090468	3.71675472343983
XM_027381805.1	7.03335748036394	6.21429511124665	6.28213720810222	7.16728945435584
XM_027381814.1	7.50822730375012	6.50663315175408	6.33594067783368	7.57725218802259
XM_027381821.1	8.28452576426713	6.48608922191184	6.68320059048199	7.908723599651
XM_027381824.1	2.5835041317801	2.56904983876026	2.5395147309323	2.55773303191408
XM_027381831.1	-1.57513119561428	-1.20513021529907	-1.56648742697398	-1.53949871543595
XM_027381833.1	7.34179896222455	6.31522565568105	6.17830378280516	7.42070954389261
XM_027381836.1	7.8817703955696	7.73730890009741	7.55400812137044	7.99209143557064
XM_027381837.1	6.67099268731424	5.39009724207637	5.57945945736241	6.81612636810211
XM_027381838.1	5.96481859866662	5.11231220741398	5.48863976781111	6.1218387914251
XM_027381839.1	7.14645432260953	5.33102936418436	5.42969349475559	6.82779152539925
XM_027381841.1	8.08889222920986	8.39027940747234	7.9325357113552	8.20565706688616
XM_027381842.1	5.41121138166061	5.36655650937116	5.34416463797251	5.48272866689165
XM_027381844.1	7.51710771195368	7.71683889763656	7.2145031276056	7.5428437980061
XM_027381845.1	7.66791736021522	7.48949827388129	7.18981217473314	7.76428622200448
XM_027381851.1	-7.46410382530279	-7.4111152760049	-7.51007944771807	-7.50997901766989
XM_027381853.1	-6.70047775101504	-6.66325100350238	-6.74785900952286	-6.73860007463904
XM_027381854.1	-6.57301015265961	-6.53202880142556	-6.62109318425229	-6.61413633404911
XM_027381855.1	-5.80545051043135	-5.7714083750013	-5.85608477314619	-5.84164253694082
XM_027381861.1	1.61703121328933	1.63455402683428	1.57265169099013	1.6232959873309
XM_027381863.1	1.82259799654897	1.86589322357873	1.79165179039806	1.83374092532709
XM_027381865.1	-6.26076780924632	-6.30416124223968	-6.32561387077389	-6.30606242387303
XM_027381866.1	-5.24364442592039	-5.2749271988148	-5.31059579547797	-5.29124493775139
XM_027381868.1	6.56740860991827	6.84718627995781	6.36560317826743	6.63929801721077
XM_027381869.1	6.64416181723341	7.22343131130909	6.43389414978935	6.70530326237532
XM_027381872.1	1.74101262917669	1.73406329104196	1.70496584361153	1.74800712511431
XM_027381884.1	1.49519267062042	1.58804056253446	1.46679138438094	1.5062039458946
XM_027381890.1	10.0635042252407	6.38671962305838	6.26915182874017	7.83251124667057
XM_027381891.1	9.84463056620593	6.08013640406698	6.0457655889217	7.59998024862038
XM_027381899.1	2.98022230773077	2.8560945668753	2.91166739754507	2.94439183380349
XM_027381903.1	7.11610746009316	6.15215513876652	6.29053316921463	7.27073880885498
XM_027381904.1	4.79947286840502	5.7539142852988	4.47394701192137	4.95204676232506
XM_027381905.1	2.45013793795309	2.46104668507997	2.41719652665534	2.44499981912014
XM_027381907.1	3.36400801092159	3.52949484746568	3.36198758755631	3.32930797152435
XM_027381912.1	3.17055891925712	3.13709804454639	3.13831176928945	3.15788998960589
XM_027381914.1	1.57551289792612	1.22858251803038	1.50248300275886	1.53977036476879
XM_027381916.1	-1.49922930712283	-1.44580197137821	-1.56363336877081	-1.52084154607811
XM_027381918.1	6.37313344259599	8.60710867697411	6.46103540601651	6.48903480979862
XM_027381930.1	8.03680457144706	8.81301469298324	8.17432964789258	8.22996692362818
XM_027381936.1	-1.61799750155562	-1.83470002364566	-1.69663613710815	-1.64738397753806
XM_027381940.1	1.13287006405582	1.59556128273267	1.11800316713046	1.16510575045949
XM_027381942.1	8.32424201581387	8.8337819551944	7.98899351355214	8.48708616989425
XM_027381944.1	10.3034473058094	6.6244705756477	6.50212285713296	8.06693580849299
XM_027381947.1	2.55103890128824	2.32996210810787	2.49869500597402	2.53463102385447
XM_027381948.1	2.92545199697005	2.95969717177708	2.86426341539173	2.88756187104056
XM_027381949.1	3.94296849439148	3.90873993023868	3.89459001525262	3.92126514624515
XM_027381957.1	-6.28820515998884	-6.21939554170739	-6.31431555062189	-6.29216336486882
XM_027381958.1	2.21908786847621	2.22010286169178	2.19373046323699	2.2411593077083
XM_027381959.1	3.58833100231727	3.76781703941825	3.60741431968804	3.62323984829623
XM_027381962.1	6.92617033187625	5.97926260051754	6.54153759843803	7.13073439842476
XM_027381963.1	10.0526645224079	7.08358360247006	8.53129665740757	9.8795926523164
XM_027381964.1	6.03600258432108	6.00900890007769	5.78042478713392	6.12950327155834
XM_027381965.1	6.69202526108589	6.47475334193157	6.18179460912754	6.81361262211321
XM_027381966.1	6.87321070306325	7.29664390750229	6.65510100475739	6.93276995150146
XM_027381967.1	6.56701456264651	6.6392249988003	6.35555888868747	6.64352606946167
XM_027381968.1	6.65497578156781	6.56062641351658	6.41610655891542	6.73428337141121
XM_027381969.1	7.22816313398061	6.99913403697458	7.27181844053652	7.31352704398005
XM_027381970.1	1.92761633108551	1.87061337285025	1.88678108980591	1.93389825082337
XM_027381976.1	6.87379738473038	5.59844027084392	6.3977208765872	7.08761196215548
XM_027381984.1	6.76664941793742	6.09845654464507	6.46899312746332	6.96724828540457
XM_027381987.1	7.5635951040546	7.16954863311209	6.86725833264233	7.75084996544433
XM_027382015.1	-1.96661735966143	-1.94844575450571	-1.99990236436893	-1.96692921039077
XM_027382016.1	-2.07548808739352	-1.77311020545726	-2.0760500316132	-2.06465743341856
XM_027382029.1	2.83464964510454	3.48595101366396	2.66509665918355	2.77637798191054
XM_027382037.1	3.34325963595148	2.571410899616	3.38665871487902	3.46191409039606
XM_027382038.1	-1.77020677733461	-1.70249329416947	-1.7779665720528	-1.75029157010822
XM_027382054.1	11.5320672096856	6.82177246378412	7.81575953612654	9.39539330706088
XM_027382055.1	-1.55128827633699	-1.54234017923077	-1.5895466399805	-1.55610342109613
XM_027382060.1	2.8297831623591	3.46282414207014	2.78377272887562	2.84546707341134
XM_027382061.1	4.59084921805919	4.71341694169267	4.53690056079579	4.67726029894221
XM_027382062.1	4.81570335868613	5.08631919709636	4.74288705549684	4.80165181729261
XM_027382065.1	-1.99965938345069	-2.14084244756943	-2.04974944922734	-2.03745401370714
XM_027382066.1	8.70301717155276	7.84791724541941	8.14140379816888	8.86156664867118
XM_027382069.1	9.49348394889774	5.69196096564037	5.67260092808993	7.23817756420949
XM_027382070.1	-4.5340782400509	-3.51672860161472	-4.56692772990349	-4.56226724310327
XM_027382075.1	-3.08831856356933	-2.23829686026689	-3.07310081953392	-3.06524794323333
XM_027382089.1	-3.08940746190763	-2.72620820100543	-3.16921250987041	-3.13848906790638
XM_027382090.1	1.82384838883834	3.1356402680654	1.7039718719617	1.77333617085937
XM_027382094.1	7.33005881529034	7.40308309200546	7.33704340268454	7.44554152079136
XM_027382096.1	7.89425336245483	6.38337127626456	7.72131682591972	8.08816432302213
XM_027382100.1	1.53402978408084	1.54020013885357	1.49372462935222	1.54168148708694
XM_027382102.1	6.53556659420131	6.00285366273476	6.3819948901825	6.6469143124902
XM_027382103.1	6.63760634884108	7.16561714327813	6.35567235077685	6.7026736684149
XM_027382106.1	6.78817758765569	7.06159115274629	6.7230815512015	6.86926799744308
XM_027382125.1	-1.92953982734939	-1.75883579313872	-1.93039216617578	-1.90860513369555
