ID	hemocytes_mean	hemocytes_wssv_mean	theta	prob	log2FC	lminusProb	log2FC_SigInv	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_wssv_1	hemocytes_wssv_2	hemocytes_wssv_3	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_wssv_1_normalized	hemocytes_wssv_2_normalized	hemocytes_wssv_3_normalized	Expression
XM_027353057.1	7657.34264988984	2256.40757568082	1.96045965050156	0.997755752212963	1.76281613052658	0.00224424778703736	-1.76281613052658	4018	5757	5086	2969	2855	3946	3927.23985863032	10639.9899157705	8404.79817526867	2128.1268916133	2365.11555798327	2275.9802774459	Up_hemocytes_Down_hemocytes_wssv
XM_027353077.1	271.957192691237	91.9963826439936	0.894285875510909	0.993430120144148	1.56373054281814	0.00656987985585245	-1.56373054281814	384	157	91	174	90	133	375.326059162281	290.164741493135	150.380777418295	124.720134436078	74.5570578698755	76.7119556260274	Up_hemocytes_Down_hemocytes_wssv
XM_027353100.1	119607.909464925	21635.6743082013	2.55832726756141	1	2.46682880530201	0	-2.46682880530201	62407	96686	72091	24736	22594	49342	60997.3264951574	178693.428000033	119132.973899586	17730.3289966139	18717.1351723552	28459.5587556349	Up_hemocytes_Down_hemocytes_wssv
XM_027353136.1	631.220516928804	165.283165237671	1.12266397891105	0.994256757269072	1.93320431111422	0.00574324273092786	-1.93320431111422	520	552	221	309	107	322	508.254038448922	1020.19705289306	365.210459444431	221.485755981311	88.6400576897408	185.723682041961	Up_hemocytes_Down_hemocytes_wssv
XM_027353305.1	14702.0347596108	3316.25551878861	2.05724639546582	0.997002253620623	2.14838876122956	0.00299774637937666	-2.14838876122956	7270	12746	8135	4557	3779	6158	7105.78242216089	23556.9413698821	13443.3804867893	3266.37731393797	3130.56801878066	3551.82122364719	Up_hemocytes_Down_hemocytes_wssv
XM_027353373.1	1955.91013514753	6803.63580948337	-1.67279630739241	0.999748258005654	-1.79846583054676	0.000251741994346411	1.79846583054676	1433	1108	1464	5489	13419	9293	1400.63084057174	2047.78683805346	2419.31272681741	3934.41849379098	11116.4573283984	5360.0316062607	Down_hemocytes_Up_hemocytes_wssv
XM_027353437.1	89.3255310869856	13.0971818659621	1.3822987822239	0.99939499332114	2.76981616742681	0.000605006678859765	-2.76981616742681	96	37	64	25	7	27	93.8315147905702	68.3827734729043	105.762304997482	17.9195595454135	5.79888227876809	15.5731037737048	Up_hemocytes_Down_hemocytes_wssv
XM_027353449.1	6964.87868906508	1263.1878906035	2.18832607569229	1	2.46302897871407	0	-2.46302897871407	5669	5904	2688	2543	1068	1876	5540.94643070565	10911.6728265953	4442.01680989425	1822.77759695946	884.743753389189	1082.04232146186	Up_hemocytes_Down_hemocytes_wssv
XM_027353491.1	120.108472362681	439.764873849994	-1.07084277615071	0.995254404474703	-1.87239445248313	0.00474559552529674	1.87239445248313	114	39	107	388	782	682	111.424923813802	72.0791396065748	176.821353667666	278.111564144817	647.817991713807	393.365065691359	Down_hemocytes_Up_hemocytes_wssv
XM_027353504.1	16.1804856936391	303.908979415764	-1.36896061106703	0.997098843241072	-4.23131248266811	0.00290115675892777	4.23131248266811	11	20	0	215	180	1055	10.7515277364195	36.963661336705	0.82626800779283	154.108212090556	149.114115739751	608.504610416984	Down_hemocytes_Up_hemocytes_wssv
XM_027353506.1	461.597163253041	59.1641578868101	1.50517435391002	0.999816255391753	2.9638390083538	0.000183744608247216	-2.9638390083538	350	194	414	141	47	65	342.09406434062	358.547514966039	684.149910452463	101.066315836132	38.9353524431572	37.4908053811412	Up_hemocytes_Down_hemocytes_wssv
XM_027353508.1	919.624044108732	134.795208976835	1.62451646850275	1	2.77027496690247	0	-2.77027496690247	548	400	898	279	143	149	535.621563596171	739.273226734101	1483.97734199592	199.982284526814	118.462880837691	85.9404615660006	Up_hemocytes_Down_hemocytes_wssv
XM_027353522.1	189.208578862833	63.9601287220693	0.975474311691757	0.996916162424943	1.56473275565598	0.00308383757505659	-1.56473275565598	261	77	103	73	87	117	255.104430836863	142.310096146314	170.211209605323	52.3251138726074	72.0718226075463	67.4834496860542	Up_hemocytes_Down_hemocytes_wssv
XM_027353532.1	27436.7971526138	7323.74820557932	3.09019287131348	1	1.90545798119207	0	-1.90545798119207	23416	19561	14082	8096	9301	14673	22887.0703159999	36152.3089703644	23271.0121714773	5803.0701631867	7705.05772497457	8463.11672857669	Up_hemocytes_Down_hemocytes_wssv
XM_027353549.1	76.7632831966946	18.6821946674543	0.851718276518409	0.989855342995793	2.03875247370509	0.0101446570042074	-2.03875247370509	79	56	30	27	6	55	77.21551737974	103.498251742774	49.5760804675698	19.3531243090466	4.97047052465836	31.7229891686579	Up_hemocytes_Down_hemocytes_wssv
XM_027353672.1	2791.75229242598	865.346529588616	1.75582030976213	0.999801152953348	1.68982105585854	0.000198847046651962	-1.68982105585854	2289	2097	1369	1141	848	1865	2237.29518078766	3875.63989115352	2262.32180533677	817.848697652671	702.493167485049	1075.69772362813	Up_hemocytes_Down_hemocytes_wssv
XM_027353705.1	845.642520795525	151.98912037699	1.72017117975257	0.999999801739353	2.47607986351594	1.98260647343851e-07	-2.47607986351594	520	664	485	207	168	292	508.254038448922	1227.19355637861	801.479967559045	148.373953036024	139.173174690434	168.420233404511	Up_hemocytes_Down_hemocytes_wssv
XM_027353727.1	549.738434178485	122.320940971413	1.62634561118576	1	2.16807393687473	0	-2.16807393687473	550	369	260	192	155	175	537.576386820975	681.979551662208	429.659364052272	137.622217308776	128.403821887008	100.936783718457	Up_hemocytes_Down_hemocytes_wssv
XM_027353742.1	11840.7956781151	2772.23813850076	2.67462801372838	1	2.09464293338206	0	-2.09464293338206	7952	8720	7040	4214	3235	4536	7772.37714181889	16116.1563428034	11633.853549723	3020.5209569749	2679.91202454497	2616.28143398241	Up_hemocytes_Down_hemocytes_wssv
XM_027353779.1	24484.0291587834	5140.53344936463	2.70202446643933	1	2.25185100609427	0	-2.25185100609427	14789	18523	14985	7696	5126	9811	14454.9403358098	34233.8949469894	24763.2521935511	5516.35721046008	4246.43865156646	5658.80448606733	Up_hemocytes_Down_hemocytes_wssv
XM_027353813.1	129.97159537998	401.728632330252	-0.963544707204069	0.992509746359857	-1.62802492582242	0.007490253640143	1.62802492582242	138	45	104	367	723	595	134.882802511445	83.1682380075863	171.863745620909	263.05913412667	598.941698221333	343.185064642754	Down_hemocytes_Up_hemocytes_wssv
XM_027353814.1	125.002780919329	392.00528125314	-1.02378175110496	0.995339797950941	-1.64891290036191	0.00466020204905915	1.64891290036191	128	61	83	394	725	508	125.108686387427	112.73916707695	137.16048929361	282.412258435716	600.598521729552	293.00506359415	Down_hemocytes_Up_hemocytes_wssv
XM_027353818.1	136.19823928836	409.712232844272	-1.03494201801906	0.995957391706312	-1.58890291530388	0.00404260829368752	1.58890291530388	156	59	89	374	459	1007	152.476211534677	109.04280094328	147.075705387124	268.076610799386	380.240995136365	580.819092597065	Down_hemocytes_Up_hemocytes_wssv
XM_027353848.1	3387.79680614426	821.756843729422	2.71148087918922	1	2.0435638755797	0	-2.0435638755797	2877	2150	2044	1311	887	1371	2812.0132088799	3973.59359369579	3377.78361585709	939.701702561483	734.801225895328	790.767602731455	Up_hemocytes_Down_hemocytes_wssv
XM_027353887.1	1133.29105370527	388.105194860694	1.50514459235121	0.999815639405602	1.54599877499143	0.00018436059439797	-1.54599877499143	951	717	693	600	502	552	929.518443394086	1325.14725892088	1145.20745880086	430.069429089923	415.862700563083	318.383454929076	Up_hemocytes_Down_hemocytes_wssv
XM_027353948.1	239.672419631654	61.1069393209303	1.09476706900509	0.996492942911781	1.97165577270993	0.00350705708821886	-1.97165577270993	184	205	97	78	80	106	179.843736681926	378.877528701227	160.295993511809	55.90902578169	66.2729403287782	61.1388518523226	Up_hemocytes_Down_hemocytes_wssv
XM_027353992.1	66.4612836578336	20.3564833436994	1.26315372578077	0.997861905138361	1.70702580590503	0.00213809486163885	-1.70702580590503	67	34	43	30	22	37	65.4865780309187	62.8382242723986	71.0590486701834	21.5034714544962	18.225058590414	21.3409199861881	Up_hemocytes_Down_hemocytes_wssv
XM_027354011.1	1422.627221944	4668.82223587503	-1.72707421536872	0.999999999719265	-1.714500984549	2.80734990809606e-10	1.714500984549	1315	514	1230	4254	8241	7161	1285.29627030833	949.966096353319	2032.61929917036	3049.19225224756	6826.94126561826	4130.33318975927	Down_hemocytes_Up_hemocytes_wssv
XM_027354045.1	910.598515068113	187.387423201578	1.65968585829532	1	2.28079097920197	0	-2.28079097920197	581	688	540	226	215	385	567.87614680543	1271.54994998265	892.369448416256	161.992818290538	178.108527133591	222.060924180606	Up_hemocytes_Down_hemocytes_wssv
XM_027354055.1	971.507197954956	175.757490848115	1.76704418984209	0.999304961178015	2.46663850606913	0.000695038821985405	-2.46663850606913	568	724	618	220	192	365	555.169795844207	1338.08454038872	1021.26725763194	157.692123999639	159.055056789068	210.525291755639	Up_hemocytes_Down_hemocytes_wssv
XM_027354129.1	238.03640740496	56.2239302779246	1.36035558559181	0.999252941886287	2.08192603650097	0.000747058113712784	-2.08192603650097	242	152	119	95	49	104	236.533610201229	280.923826158958	196.651785854694	68.0943262725712	40.5921759513766	59.9852886098259	Up_hemocytes_Down_hemocytes_wssv
XM_027354133.1	399.242058075914	41.2155241801479	1.29859483348963	0.998872441084068	3.27600396077777	0.00112755891593219	-3.27600396077777	199	423	134	105	41	25	194.504910867953	781.781437271312	221.439826088478	75.2621500907366	33.9648819184988	14.4195405312082	Up_hemocytes_Down_hemocytes_wssv
XM_027354134.1	270.94990527046	35.3037750752153	1.11756811974726	0.994781136612852	2.94013177675164	0.00521886338714761	-2.94013177675164	132	294	85	90	27	33	129.018332837034	543.365821649564	140.465561324781	64.5104143634885	22.3671173609626	19.0337935011948	Up_hemocytes_Down_hemocytes_wssv
XM_027354265.1	74.5646870476812	8.703976006611	1.06385851671227	0.996359585762612	3.0987460641678	0.00364041423738803	-3.0987460641678	66	45	46	27	0	11	64.509166418517	83.1682380075863	76.0166567169404	19.3531243090466	0.414205877054864	6.34459783373159	Up_hemocytes_Down_hemocytes_wssv
XM_027354316.1	2905.1474678317	909.563971091379	1.79539204527882	0.997422043619101	1.67536438434184	0.00257795638089919	-1.67536438434184	1840	2033	1912	1160	1101	1708	1798.43736681926	3757.35617487607	3159.64886179978	831.467562907185	912.08134127481	985.143009092141	Up_hemocytes_Down_hemocytes_wssv
XM_027354359.1	6.42105831486051	44.1581993358227	-1.0187074761306	0.994739772620001	-2.78179833755129	0.00526022737999865	2.78179833755129	12	0	4	36	48	116	11.7289393488213	0.924091533417626	6.61014406234264	25.8041657453954	39.7637641972669	66.9066680648059	Down_hemocytes_Up_hemocytes_wssv
XM_027354443.1	122482.71008204	26103.2712521779	2.27129102098836	1	2.23027558848282	0	-2.23027558848282	60651	65134	113636	28604	42633	38991	59280.9917037799	120379.555875247	187787.582667092	20502.8432494803	35317.67831296	22489.2921940935	Up_hemocytes_Down_hemocytes_wssv
XM_027354446.1	347.63672687551	90.3605412123841	1.03119719362198	0.995864584298953	1.94381569015642	0.00413541570104659	-1.94381569015642	348	281	111	188	65	143	340.139241115817	519.339441780706	183.431497730008	134.755087781509	53.8467640171323	82.4797718385107	Up_hemocytes_Down_hemocytes_wssv
XM_027354450.1	22066.5736085868	7290.91946175121	1.62740850212922	1	1.59768996207994	0	-1.59768996207994	12187	10392	21229	7409	13553	9249	11911.7153203404	19206.3184305519	35081.687074868	5310.64066687874	11227.4645034491	5334.65321492577	Up_hemocytes_Down_hemocytes_wssv
XM_027354473.1	22217.0904119617	6040.09117827854	3.12332099503716	1	1.87902765824554	0	-1.87902765824554	16652	14838	13889	7550	6110	13258	16275.8581697143	27423.3403457015	22952.0727204692	5411.70698271487	5061.59581761043	7646.97073451031	Up_hemocytes_Down_hemocytes_wssv
XM_027354506.1	1156.93185420056	205.356127618639	1.58480175042704	0.999999999999836	2.49410398744692	1.63979940737136e-13	-2.49410398744692	1119	747	603	574	121	181	1093.72359427758	1380.59275092593	996.479217398153	411.433087162693	100.237822247277	104.397473445947	Up_hemocytes_Down_hemocytes_wssv
XM_027354580.1	156581.574256423	36653.367401455	2.19832987179386	1	2.09489680123371	0	-2.09489680123371	76761	85417	143326	41224	60422	52632	75027.0927795725	157866.253019867	236851.37696983	29548.636908005	50054.2950068179	30357.1702895419	Up_hemocytes_Down_hemocytes_wssv
XM_027354585.1	4036.85288594281	734.918394243171	3.03735042289003	1	2.45757504571195	0	-2.45757504571195	3359	2743	2274	1017	884	1289	3283.12560605755	5069.5661523291	3757.86689944179	728.96768230742	732.315990632999	743.471509789093	Up_hemocytes_Down_hemocytes_wssv
XM_027354597.1	396.777606550824	1508.62285079539	-1.44107117066872	0.998913129582917	-1.92682967350764	0.00108687041708344	1.92682967350764	393	210	253	1268	2950	2034	384.122763673897	388.118444035403	418.091611943172	908.880060143372	2443.8146746237	1173.1738176191	Down_hemocytes_Up_hemocytes_wssv
XM_027354601.1	397.119665304568	137.134603487717	1.08556501923874	0.996374317369035	1.53398114907819	0.00362568263096485	-1.53398114907819	432	164	282	171	137	304	422.241816557566	303.102022960981	466.015156395156	122.569787290628	113.492410313033	175.341612859491	Up_hemocytes_Down_hemocytes_wssv
XM_027354611.1	564.659608687661	1703.07926116586	-1.3191851929845	0.998866650394172	-1.59269223843149	0.00113334960582789	1.59269223843149	607	161	486	1934	2938	2235	593.288848727876	297.557473760476	803.132503574631	1386.25712643319	2433.87373357438	1289.10692349001	Down_hemocytes_Up_hemocytes_wssv
XM_027354629.1	182.154526735879	51.5416890832706	1.05114644676586	0.996262442782047	1.8213511261093	0.00373755721795344	-1.8213511261093	182	127	81	60	86	70	177.888913457123	234.719249488077	133.855417262438	43.0069429089923	71.2434108534366	40.3747134873828	Up_hemocytes_Down_hemocytes_wssv
XM_027354647.1	15.1585649925967	107.849783621826	-1.04731860246348	0.995551398667871	-2.83081819175321	0.00444860133212943	2.83081819175321	32	5	3	109	102	279	31.2771715968567	9.24091533417626	4.95760804675698	78.1292796180028	84.4979989191922	160.922072328283	Down_hemocytes_Up_hemocytes_wssv
XM_027354652.1	1802.02941774669	446.172836015158	1.77046787180722	0.999068145082997	2.01394797611607	0.000931854917003427	-2.01394797611607	1153	1372	1055	647	508	787	1126.95558909924	2535.70716769797	1743.42549644287	463.758201035301	420.833171087742	453.927135922433	Up_hemocytes_Down_hemocytes_wssv
XM_027354659.1	1070.88754883324	313.545642938142	1.38666628850978	0.999224693017139	1.77205961732011	0.000775306982861435	-1.77205961732011	656	820	639	398	420	533	641.182017735563	1515.51011480491	1055.97051395924	285.279387962983	347.932936726085	307.424604125358	Up_hemocytes_Down_hemocytes_wssv
XM_027354684.1	3893.60104120743	1328.67486729944	1.5952706006664	0.999999999999998	1.55111695167444	1.77635683940025e-15	-1.55111695167444	3331	3102	1629	1328	1601	2961	3255.7580809103	5733.06387332295	2691.98116938904	951.887003052364	1326.28721832967	1707.85038051629	Up_hemocytes_Down_hemocytes_wssv
XM_027354685.1	4714.30236917393	1493.71867375199	1.81303277435633	0.997329493586618	1.65813583689476	0.00267050641338162	-1.65813583689476	3958	3719	2058	1705	1759	3124	3868.59516188622	6873.3928255603	3400.91912007529	1222.1139609972	1457.17627547901	1801.86578477977	Up_hemocytes_Down_hemocytes_wssv
XM_027354693.1	794.893325970299	258.533408123993	1.14146280551645	0.994555724954795	1.62041054482231	0.00544427504520517	-1.62041054482231	589	428	616	295	477	293	575.695439704644	791.022352605488	1017.96218560077	211.450802635879	395.15240671034	168.99701502576	Up_hemocytes_Down_hemocytes_wssv
XM_027354773.1	1051.53898953966	45.7258925012979	2.50704505245834	1	4.52334720436789	0	-4.52334720436789	1638	584	287	60	35	113	1601.0002211141	1079.33891103179	474.277836473084	43.0069429089923	28.9944113938405	65.1763232010609	Up_hemocytes_Down_hemocytes_wssv
XM_027354816.1	79524.2632201852	21144.7161657513	3.37609800986675	1	1.91109790587768	3.33066907387547e-16	-1.91109790587768	64364	56092	43566	31717	26667	32263	62910.1210206277	103668.284584923	71994.3840550049	22734.1868040752	22091.2562468441	18608.7054463348	Up_hemocytes_Down_hemocytes_wssv
XM_027354954.1	385.382791549237	128.02752327733	1.20104119662427	0.999320445785846	1.58983815933568	0.000679554214154332	-1.58983815933568	458	192	214	190	121	256	447.654518480012	354.851148832368	353.642707335331	136.188652545142	100.237822247277	147.656095039572	Up_hemocytes_Down_hemocytes_wssv
XM_027354955.1	269.027832507491	87.2817022049543	1.09925513176994	0.99642162876903	1.62400429266641	0.0035783712309696	-1.62400429266641	327	135	144	109	86	195	319.61359725538	249.504714022759	237.965186244335	78.1292796180028	71.2434108534366	112.472416143424	Up_hemocytes_Down_hemocytes_wssv
XM_027355023.1	278.438726983745	50.8494735487629	1.43684511706631	0.999558580375699	2.45305514124697	0.000441419624301331	-2.45305514124697	172	209	170	88	53	79	168.114797333105	386.270260968568	280.931122649562	63.0768495998554	43.9058229678156	45.5657480786178	Up_hemocytes_Down_hemocytes_wssv
XM_027355035.1	70690.1257802498	7045.32662770135	5.0332153001365	0.999999999999995	3.32677021107154	5.21804821573824e-15	-3.32677021107154	57271	47399	41446	13101	7983	8898	55977.3404538619	87602.0291849241	68491.0077019633	9390.56598417848	6613.21103305795	5132.20286586761	Up_hemocytes_Down_hemocytes_wssv
XM_027355057.1	65.833181293815	221.735225201932	-0.884719166085227	0.995082716386947	-1.7519511564678	0.00491728361305321	1.7519511564678	102	10	48	273	321	353	99.6959844649808	18.4818306683525	79.3217287481117	195.681590235915	265.920173069222	203.603912300659	Down_hemocytes_Up_hemocytes_wssv
XM_027355059.1	66.8587187791771	199.624169375047	-0.802903231326012	0.991520076817865	-1.57809879086347	0.00847992318213531	1.57809879086347	112	18	35	232	314	299	109.470100588999	33.2672952030345	57.8387605454981	166.293512581437	260.121290790454	172.45770475325	Down_hemocytes_Up_hemocytes_wssv
