ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	hep_1	hep_2	hep_3	hep_4	hep_5	hep_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	hep_1_normalized	hep_2_normalized	hep_3_normalized	hep_4_normalized	hep_5_normalized	hep_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XR_003476099.1	-7.93137369802503	-1.75988721013754	-8.44139734161638	1.04652281996546e-06	9.23868348833187e-06	5.9116841074231	79	81	72	126	435	432	0	0	0	0	0	1	2.02262853331706	2.44759763183721	1.7199740130361	6.69672405157055	14.9061743665869	12.6047969403829	0	0	0	0	0	0.0235022308034487	Up_hep_Down_gills
XR_003476112.1	-9.96618148494922	2.08706400816506	-6.4779247788747	1.85333673139496e-05	0.00010749128258982	3.19492708396256	8225	15911	5298	570	14893	655	0	0	3	14	12	67	210.583793500415	480.786739755084	126.561421125906	30.2947040428192	510.339436417422	19.1114398054417	0	0	0.0371795532786897	0.300551220797395	0.398611975165232	1.57464946383107	Up_hep_Down_gills
XR_003476128.1	-9.26965908606013	0.0364015536168926	-12.5812046946824	9.07533377983601e-09	2.98783105922037e-07	10.1402668683812	1515	1162	1161	395	956	356	0	2	0	2	0	7	38.7883826325993	35.112449977714	27.7345809602071	20.9936984156378	32.7593165389818	10.3872863675378	0	0.0282875187785652	0	0.0429358886853421	0	0.164515615624141	Up_hep_Down_gills
XR_003476132.1	3.47030033040191	1.05107403941744	2.65640176722322	0.0194497761191042	0.0459189481123457	-3.66301467933957	14	8	8	10	52	45	700	1801	1156	104	38	48	0.358440499575175	0.241738037712317	0.191108223670678	0.531486035838933	1.78188751048855	1.31299968128989	203.101275604619	25.472910660098	14.3265211967218	2.23266621163779	1.2622712546899	1.12810707856554	Down_hep_Up_gills
XR_003476135.1	-7.88861155609098	2.50274557583608	-10.3682366815053	9.52339469020748e-08	1.33524297453792e-06	8.25924256441971	3214	3725	3426	1412	3932	1575	0	2	15	63	54	54	82.2876975453294	112.559273809798	81.8420967869678	75.0458282604573	134.738109446942	45.9549888451462	0	0.0282875187785652	0.185897766393449	1.35248049358828	1.79375388824354	1.26912046338623	Up_hep_Down_gills
XR_003476138.1	-8.89071867863484	1.06409663921562	-5.31396715326944	0.000129715660336312	0.00059644258435408	1.30346620211638	13026	2900	2009	1712	169	315	0	0	1	8	2	150	333.503281961873	87.6300386707149	47.992052669299	90.9904093356253	5.79113440908778	9.19099776902923	0	0	0.0123931844262299	0.171743554741369	0.0664353291942053	3.52533462051731	Up_hep_Down_gills
XR_003476139.1	-10.7082438305239	1.79792473008868	-7.27379057396523	5.45079183735647e-06	3.73433904960439e-05	4.3801167751103	14665	3314	3694	12627	1608	1974	0	0	0	4	2	368	375.466423304996	100.139982122327	88.2442222799355	671.10741745382	55.1014445551074	57.5969193525832	0	0	0	0.0858717773706843	0.0664353291942053	8.64882093566913	Up_hep_Down_gills
XR_003476156.1	10.1101584837151	4.02705288070995	8.05621384280832	1.77149816137641e-06	1.42915296629304e-05	5.47032861421172	109	49	105	26	2	0	296	108214	39144	59537	11819	25152	2.790715318121	1.48064548098794	2.50829543567765	1.38186369318122	0.0685341350187903	0	85.8828251128105	1530.55277855183	485.118811180343	1278.13700232961	392.599577873156	591.128109168343	Down_hep_Up_gills
XR_003476166.1	-1.96689323336264	6.4592126918135	-8.44992496857262	1.03459740812648e-06	9.17042596044639e-06	5.85778200794645	8171	6502	8601	2532	5224	5327	74	3549	3315	2394	1802	2109	209.201237287768	196.472590150686	205.465228973937	134.572264274418	179.01116066908	155.429984494028	21.4707062782026	50.196202072564	41.0834063729521	51.3942587563545	59.858231603979	49.5662047644734	Up_hep_Down_gills
XR_003476170.1	-3.77874151572835	2.33515337878055	-9.59109670332628	2.39533476699175e-07	2.72239830202128e-06	7.42316941460258	518	1096	875	382	734	381	2	180	78	47	44	81	13.2622984842815	33.1181111665874	20.9024619639804	20.3027665690472	25.152027551896	11.1167306349211	0.580289358870341	2.54587669007087	0.966668385245932	1.00899338410554	1.46157724227252	1.90368069507935	Up_hep_Down_gills
XR_003476174.1	9.07969045589684	0.421024741032517	9.60846050859251	2.345015412293e-07	2.68113896033118e-06	7.3080958250382	7	0	1	0	0	19	453	2839	4128	869	457	683	0.179220249787587	0	0.0238885279588347	0	0	0.554377643211287	131.435539784132	40.1541329061734	51.159065311477	18.6556436337812	15.1804727208759	16.0520236387555	Down_hep_Up_gills
XR_003476181.1	-9.94807402405417	0.226974042756861	-11.1403240915472	4.01592467914734e-08	7.14573090816097e-07	8.8796495951364	1558	1367	2223	1866	767	381	0	1	0	2	0	6	39.8893070241516	41.3069871940922	53.1041976524896	99.1752942875448	26.2828407797061	11.1167306349211	0	0.0141437593892826	0	0.0429358886853421	0	0.141013384820692	Up_hep_Down_gills
XR_003476188.1	8.04719879937979	-2.02308335219422	11.7082182777373	2.19429391197528e-08	4.70543205698017e-07	9.32542503190726	0	0	0	0	0	0	12	391	1073	144	66	74	0	0	0	0	0	0	3.48173615322205	5.5302099212095	13.2978868893447	3.09138398534463	2.19236586340878	1.73916507945521	Down_hep_Up_gills
XR_003476190.1	8.65681713709104	-1.27486576212499	15.1725507995508	8.74230058959819e-10	1.16422939841438e-07	11.9517930580323	2	0	0	0	0	0	34	816	1268	288	199	184	0.0512057856535964	0	0	0	0	0	9.8649191007958	11.5413076616546	15.7145578524595	6.18276797068927	6.61031525482343	4.32441046783457	Down_hep_Up_gills
XR_003476192.1	8.07393844647496	-1.84845384375738	14.6075162866598	1.41049190755693e-09	1.37652495957903e-07	11.5480070708748	0	0	0	0	0	0	47	439	151	195	126	205	0	0	0	0	0	0	13.636799933453	6.20911037189507	1.87137084836071	4.18624914682086	4.18542573923493	4.81795731470699	Down_hep_Up_gills
XR_003476211.1	-9.74751715418977	0.772263436265208	-13.8396747324286	2.77617120756932e-09	1.79310205083784e-07	11.1199521679023	1922	1520	1865	1493	2308	871	0	0	2	2	2	11	49.2087600131061	45.9302271653402	44.5521046432268	79.3508651507527	79.088391811684	25.4138382756332	0	0	0.0247863688524598	0.0429358886853421	0.0664353291942053	0.258524538837936	Up_hep_Down_gills
XR_003476225.1	-4.90806748568015	-0.153297099589792	-11.4367968075759	2.92013989409294e-08	5.71129201372288e-07	9.17266287587671	128	207	201	124	172	118	0	6	9	12	11	5	3.27717028183017	6.2549717258062	4.80159411972578	6.59042684440277	5.89393561161597	3.44297694204905	0	0.0848625563356957	0.111538659836069	0.257615332112053	0.365394310568129	0.117511154017244	Up_hep_Down_gills
XR_003476238.1	-9.37231830138983	3.13265340040164	-15.1609500246177	8.82715544771935e-10	1.16422939841438e-07	12.4107943373015	11364	11993	9071	4637	6174	3617	0	10	13	20	13	98	290.951274083735	362.395535785477	216.69283711459	246.450074818513	211.564874803006	105.535996605012	0	0.141437593892826	0.161111397540989	0.429358886853421	0.431829639762334	2.30321861873798	Up_hep_Down_gills
XR_003476243.1	4.308017038127	6.1030671155806	13.2572605557223	4.74501203428086e-09	2.1920547013051e-07	11.2866953778476	880	489	738	130	530	678	489	34685	26789	16490	9200	12885	22.5305456875824	14.7762375551654	17.62973363362	6.90931846590613	18.1615457799794	19.7825285314343	141.880748243798	490.576294417268	332.001017594273	354.006402210646	305.602514293344	302.826243902437	Down_hep_Up_gills
XR_003476252.1	-8.08106954085746	-1.22791672889161	-11.5194171197806	2.67527339492108e-08	5.38092844353842e-07	9.18722636535728	159	159	199	234	265	422	0	0	1	0	0	3	4.07085995946091	4.8045434995323	4.75381706380811	12.436773238631	9.08077288998972	12.3130192334296	0	0	0.0123931844262299	0	0	0.0705066924103462	Up_hep_Down_gills
XR_003476267.1	-7.80649907330778	-0.762927853779614	-7.07686167452453	7.32127599955311e-06	4.78582777314039e-05	4.09390949991272	89	345	166	827	730	191	0	2	0	0	2	4	2.27865746158504	10.4249528763437	3.96549564116656	43.9538951638797	25.0149592818585	5.5729542028082	0	0.0282875187785652	0	0	0.0664353291942053	0.0940089232137949	Up_hep_Down_gills
XR_003476285.1	-10.4572740742115	-0.0398725928503138	-10.8104385923748	5.77240252191806e-08	9.26296270463496e-07	8.56232543757812	1902	1941	2282	655	1408	306	0	0	0	0	0	11	48.6967021565702	58.6516913999509	54.5136208020608	34.8123353474501	48.2480310532284	8.92839783277125	0	0	0	0	0	0.258524538837936	Up_hep_Down_gills
XR_003476287.1	7.79110683224312	-1.26936585317484	12.8726999816175	6.83710738799742e-09	2.60067097436346e-07	10.3188963408775	0	2	0	0	0	3	19	614	942	230	123	176	0	0.0604345094280792	0	0	0	0.0875333120859927	5.51274890926824	8.68426826501953	11.6743797295086	4.93762719881434	4.08577274544363	4.13639262140698	Down_hep_Up_gills
XR_003476288.1	7.93873549880764	-1.2839422238391	14.349529319206	1.76448228133936e-09	1.4610829903662e-07	11.3955428826096	1	0	0	0	0	4	13	548	933	281	150	222	0.0256028928267982	0	0	0	0	0.116711082781324	3.77188083265722	7.75078014532687	11.5628410696725	6.03249236029057	4.9826496895654	5.21749523836562	Down_hep_Up_gills
XR_003476289.1	7.8131944471483	-1.3437518070744	13.816172398425	2.83578003471378e-09	1.79310205083784e-07	11.0202363908702	2	0	0	0	0	2	17	602	875	230	128	156	0.0512057856535964	0	0	0	0	0.0583555413906618	4.9324595503979	8.51454315234814	10.8440363729512	4.93762719881434	4.25186106842914	3.666348005338	Down_hep_Up_gills
XR_003476389.1	-12.4685040086018	2.79666489650482	-10.2427305875893	1.1011652184774e-07	1.4776750595925e-06	8.02949574668816	12048	8180	9283	36548	27883	20328	0	0	2	4	2	113	308.463652777265	247.177143560844	221.757205041863	1942.47516378413	955.468643364465	593.125722694686	0	0	0.0247863688524598	0.0858717773706843	0.0664353291942053	2.65575208078971	Up_hep_Down_gills
XR_003476390.1	-11.662935393047	3.02053913530414	-12.1476010309587	1.3976402541343e-08	3.60761757559501e-07	9.89895294178525	13813	12866	13442	17753	21739	8831	0	0	18	2	10	98	353.652758616564	388.775199150834	321.109592822656	943.547159424857	744.931780586741	257.668893010467	0	0	0.223077319672138	0.0429358886853421	0.332176645971027	2.30321861873798	Up_hep_Down_gills
XR_003476391.1	-12.0394621768111	4.89319936006874	-12.3703925540118	1.11773706151276e-08	3.23317060341676e-07	10.2860110104401	51537	44212	49226	92691	91093	48438	0	3	12	40	31	442	1319.4962876147	1335.96526541712	1175.9366773016	4926.39721479465	3121.48998063333	1413.31285694044	0	0.0424312781678478	0.148718213114759	0.858717773706843	1.02974760251018	10.3879860151243	Up_hep_Down_gills
XR_003476413.1	-8.47361172451197	-1.38227077713286	-10.1001029686877	1.30095387828325e-07	1.67752456508125e-06	7.81281802098908	263	200	219	161	793	104	0	0	0	0	0	2	6.73356081344793	6.04345094280793	5.2315876229848	8.55692517700682	27.1737845349504	3.03448815231441	0	0	0	0	0	0.0470044616068975	Up_hep_Down_gills
XR_003476441.1	3.71654251594872	5.66555160213151	5.82581276925835	5.38668658609261e-05	0.000275941459611086	1.82644994152581	466	351	667	158	475	706	4816	14657	26650	3268	2171	4488	11.930948057288	10.6062564046279	15.9336481485428	8.39747936625514	16.2768570669627	20.5995061109036	1397.33677615978	207.305081368715	330.278364959027	70.157242111849	72.1155498403099	105.478011845878	Down_hep_Up_gills
XR_003476449.1	-7.63339719072242	-0.519899893522202	-8.40728760867624	1.09570384757622e-06	9.594629732716e-06	5.88251642394685	648	547	710	121	245	114	0	0	2	23	2	0	16.5906745517652	16.5288383285797	16.9608548507727	6.43098103365109	8.39543153980181	3.32626585926772	0	0	0.0247863688524598	0.493762719881434	0.0664353291942053	0	Up_hep_Down_gills
XR_003476500.1	-6.23111426964087	-2.24807596957378	-10.0726593337783	1.343651796155e-07	1.71685848743172e-06	7.70793281903659	78	39	71	38	84	53	0	0	2	0	1	0	1.99702564049026	1.17847293384755	1.69608548507727	2.01964693618794	2.87843367078919	1.54642184685254	0	0	0.0247863688524598	0	0.0332176645971027	0	Up_hep_Down_gills
XR_003476507.1	-9.26863098197629	0.329293473305458	-13.116721349435	5.41681042734808e-09	2.33698262727142e-07	10.570029935652	1109	1273	1219	929	954	626	0	9	0	0	2	6	28.3936081449192	38.4665652509724	29.1201155818195	49.3750527294368	32.690782403963	18.2652844552771	0	0.127293834503544	0	0	0.0664353291942053	0.141013384820692	Up_hep_Down_gills
XR_003476555.1	-9.45177123686224	2.55368006854673	-13.9634708724522	2.48355592967416e-09	1.7088294180866e-07	11.4362770926678	4883	4871	4600	2828	12429	3425	0	3	20	10	9	42	125.018925673256	147.188247712087	109.88722861064	150.30425093525	425.905382074272	99.9338646315083	0	0.0424312781678478	0.247863688524598	0.214679443426711	0.298958981373924	0.987093693744847	Up_hep_Down_gills
XR_003476602.1	-11.1049176670735	1.82148778242793	-8.4031033629897	1.10190389078727e-06	9.63750234246866e-06	5.89472714476198	2391	3911	3282	8594	30929	2756	0	0	3	2	4	20	61.2165167488745	118.179683186609	78.4021487608956	456.759099199979	1059.84613099808	80.413936036332	0	0	0.0371795532786897	0.0429358886853421	0.132870658388411	0.470044616068975	Up_hep_Down_gills
XR_003476604.1	-8.07720056539501	-0.949389072038915	-13.1994213269165	5.01002415975762e-09	2.24430309432889e-07	10.587264616485	301	457	323	115	292	251	0	2	0	0	2	1	7.70647074086626	13.8092854043161	7.71599453070362	6.11208941214773	10.0059837127434	7.32362044452806	0	0.0282875187785652	0	0	0.0664353291942053	0.0235022308034487	Up_hep_Down_gills
XR_003476608.1	-7.49806325725943	-0.391545910274787	-8.21725823435879	1.41860249653336e-06	1.19379800060229e-05	5.64295963201454	414	282	356	337	699	128	0	0	1	12	0	15	10.5995976302945	8.52126582935917	8.50431595334516	17.911079407772	23.9526801890672	3.73475464900236	0	0	0.0123931844262299	0.257615332112053	0	0.352533462051731	Up_hep_Down_gills
XR_003476628.1	-4.61829826648012	3.66969492605331	-11.4712579618339	2.81521354823004e-08	5.57069140162538e-07	9.52035602732496	2569	2273	1954	2177	2111	952	14	91	162	174	97	117	65.7738316720446	68.6838199650121	46.6781836315631	115.704510002136	72.3377795123332	27.777237701955	4.06202551209239	1.28708210442472	2.00769587704924	3.73542231562477	3.22211346591896	2.7497610040035	Up_hep_Down_gills
XR_003476676.1	-1.77703138144657	6.50466819840754	-5.33566061089337	0.000124881325356609	0.000576570116201115	0.931636926741925	9158	7527	8569	2916	3606	4802	45	4519	4461	2292	2204	2712	234.471292507818	227.445276232576	204.700796079255	154.981328050633	123.567045438879	140.111654878979	13.0565105745827	63.9156486801681	55.2859957254116	49.2045284334021	73.2117327720142	63.738049938953	Up_hep_Down_gills
XR_003476702.1	-2.04000969574069	5.44829199924723	-5.5777274688857	8.21001993255445e-05	0.00039969778892823	1.40553008125047	3194	3053	3180	2909	3885	2170	17	2719	2169	1046	848	821	81.7756396887934	92.253278641963	75.9655189090944	154.609287825546	133.127557274	63.3157624088681	4.9324595503979	38.4568817794594	26.8808170204927	22.4554697824339	28.168579578343	19.2953314896314	Up_hep_Down_gills
XR_003476707.1	-13.0057415299905	3.62969601974606	-10.0796980761998	1.33256005283836e-07	1.70610499937699e-06	7.89125448027673	21049	34334	23649	44702	64305	23420	0	0	0	26	23	172	538.915291111275	1037.47922335184	564.939797698482	2375.8488774072	2203.54377619166	683.34338968465	0	0	0	0.558166552909448	0.764006285733361	4.04238369819318	Up_hep_Down_gills
XR_003476711.1	-11.5265216445855	3.03450096589408	-11.778428684734	2.03977147669929e-08	4.50844080804517e-07	9.5808299099253	13055	12879	15986	13094	18760	7534	0	0	2	18	19	97	334.24576585385	389.168023462116	381.882007949932	695.927815327498	642.850186476253	219.825324418623	0	0	0.0247863688524598	0.386422998168079	0.63113562734495	2.27971638793453	Up_hep_Down_gills
XR_003476714.1	-7.74324215227741	-0.247022025811725	-12.5263519222322	9.57809607194997e-09	3.07399029638019e-07	10.0761473073112	424	416	448	437	274	395	0	8	1	0	1	8	10.8556265585624	12.5703779610405	10.702060525558	23.2259397661614	9.38917649757427	11.5252194246557	0	0.113150075114261	0.0123931844262299	0	0.0332176645971027	0.18801784642759	Up_hep_Down_gills
XR_003476732.1	7.68161231187956	-0.41922371266433	5.86281209600043	5.06226411208732e-05	0.000261705372800017	2.23294797728965	2	0	10	0	10	0	9	173	5870	869	145	866	0.0512057856535964	0	0.238885279588347	0	0.342670675093951	0	2.61130211491653	2.44687037434589	72.7479925819695	18.6556436337812	4.81656136657988	20.3529318757866	Down_hep_Up_gills
XR_003476733.1	9.37625777569776	-0.169474430822428	9.21584036378223	3.81774458048075e-07	3.9796086286341e-06	6.86088784219657	5	0	7	0	0	0	17	518	4855	2462	739	1410	0.128014464133991	0	0.167219695711843	0	0	0	4.9324595503979	7.3264673636484	60.1689103893462	52.8540789716562	24.5478541372589	33.1381454328627	Down_hep_Up_gills
XR_003476742.1	3.05072249629785	5.35317432123949	4.67018104174984	0.000411984686321758	0.00164292925067865	-0.245195815491586	797	340	613	79	430	1567	297	20659	35923	2440	2070	2606	20.4055055829582	10.2738666027735	14.6436676387657	4.19873968312757	14.7348390290399	45.7215666795835	86.1729697922456	292.19592522319	445.200364143457	52.3817841961174	68.7605657160025	61.2468134737874	Down_hep_Up_gills
XR_003476748.1	-10.4756402190969	0.309895100268902	-14.2351376456619	1.95089551604447e-09	1.50796453011663e-07	11.3990465385769	1781	1698	2708	769	1543	1088	0	0	0	0	2	9	45.5987521245276	51.3088985044393	64.6901337125244	40.8712761560139	52.8740851669967	31.74541451652	0	0	0	0	0.0664353291942053	0.211520077231039	Up_hep_Down_gills
XR_003476749.1	-10.4918305732195	-0.222797419763311	-7.45716236979475	4.16004528620496e-06	2.97026301733962e-05	4.63483787113389	199	709	615	5280	1293	2237	0	0	0	0	0	4	5.09497567253284	21.4240335922541	14.6914446946834	280.624626922956	44.3073182896479	65.2706730454552	0	0	0	0	0	0.0940089232137949	Up_hep_Down_gills
XR_003476759.1	-7.90191688238964	3.12806015642614	-16.0824896233469	4.18080280985239e-10	9.7524873349825e-08	13.1391201620879	5478	8945	5507	3191	3409	3031	0	61	51	22	10	71	140.252646905201	270.293343417084	131.554123469303	169.597194036203	116.816433139528	88.437822977548	0	0.86276932274624	0.632052405737725	0.472294775538763	0.332176645971027	1.66865838704486	Up_hep_Down_gills
XR_003476764.1	8.30027300677926	-1.681892371355	8.04375298235686	1.80244076745286e-06	1.44679341165918e-05	5.41424604625599	0	0	0	0	0	0	65	355	68	143	427	656	0	0	0	0	0	0	18.8594041632861	5.02103458319533	0.842736540983633	3.06991604100196	14.1839427829628	15.4174634070624	Down_hep_Up_gills
XR_003476799.1	8.22074401603153	-0.711296764543552	8.96948122898687	5.22515888227148e-07	5.15721563983946e-06	6.56696396531972	5	0	1	1	0	0	82	231	1394	390	148	1347	0.128014464133991	0	0.0238885279588347	0.0531486035838933	0	0	23.791863713684	3.26720841892428	17.2760990901645	8.37249829364172	4.91621436037119	31.6575048922454	Down_hep_Up_gills
XR_003476805.1	-8.66084463236452	-0.710554207800963	-6.24312762001831	2.70300474639111e-05	0.00015025595695719	2.83968501142065	1118	1516	1582	110	265	40	0	0	0	2	0	6	28.6240341803604	45.8093581464841	37.7916512308765	5.84634639422826	9.08077288998972	1.16711082781324	0	0	0	0.0429358886853421	0	0.141013384820692	Up_hep_Down_gills
